event_id,case_id,event_type,timestamp,location_id,person_id,vehicle_id,phone_id,description,source,confidence,synthetic_flag
EVENT-005101,CASE-000514,OBSERVATION,2023-06-25T13:44:00,LOC-001551,PERSON-001262,VEH-002240,PHONE-003663,Synthetic timeline event,synthetic,0.62,true
EVENT-005102,CASE-000514,DIGITAL_ACTIVITY,2023-06-25T16:27:00,LOC-001552,PERSON-002060,VEH-002242,PHONE-002202,Synthetic timeline event,synthetic,0.84,true
EVENT-005103,CASE-000514,DIGITAL_ACTIVITY,2023-06-25T15:08:00,LOC-001553,PERSON-001558,VEH-001763,PHONE-003362,Synthetic timeline event,synthetic,0.61,true
EVENT-005104,CASE-000514,REPORT,2023-06-25T15:18:00,LOC-001552,PERSON-000180,VEH-001260,PHONE-002106,Synthetic timeline event,synthetic,0.77,true
EVENT-005105,CASE-000514,MOVEMENT,2023-06-25T13:34:00,LOC-001552,PERSON-000267,VEH-001575,PHONE-003312,Synthetic timeline event,synthetic,0.98,true
EVENT-005106,CASE-000514,CONTACT,2023-06-25T09:53:00,LOC-001552,PERSON-001262,VEH-001069,PHONE-004573,Synthetic timeline event,synthetic,0.77,true
EVENT-005107,CASE-000514,REPORT,2023-06-25T15:15:00,LOC-001551,PERSON-002060,VEH-001399,PHONE-002541,Synthetic timeline event,synthetic,0.87,true
EVENT-005108,CASE-000514,MEETING,2023-06-25T16:17:00,LOC-001552,PERSON-000267,VEH-001586,PHONE-003889,Synthetic timeline event,synthetic,0.61,true
EVENT-005109,CASE-000515,MOVEMENT,2023-12-06T17:23:00,LOC-001554,PERSON-002335,VEH-001245,PHONE-002493,Synthetic timeline event,synthetic,0.62,true
EVENT-005110,CASE-000515,MEETING,2023-12-06T20:41:00,LOC-001555,PERSON-000540,VEH-000653,PHONE-004578,Synthetic timeline event,synthetic,0.68,true
EVENT-005111,CASE-000515,MEETING,2023-12-06T16:33:00,LOC-001555,PERSON-002335,VEH-000413,PHONE-003164,Synthetic timeline event,synthetic,0.87,true
EVENT-005112,CASE-000515,REPORT,2023-12-07T00:22:00,LOC-001555,PERSON-002618,VEH-002228,PHONE-003192,Synthetic timeline event,synthetic,0.66,true
EVENT-005113,CASE-000515,DIGITAL_ACTIVITY,2023-12-06T10:44:00,LOC-001554,PERSON-002335,VEH-000558,PHONE-003164,Synthetic timeline event,synthetic,0.85,true
EVENT-005114,CASE-000515,TRANSPORT,2023-12-06T20:44:00,LOC-001554,PERSON-000792,VEH-000553,PHONE-003965,Synthetic timeline event,synthetic,0.7,true
EVENT-005115,CASE-000515,REPORT,2023-12-06T13:45:00,LOC-001557,PERSON-001610,VEH-001500,PHONE-002756,Synthetic timeline event,synthetic,0.76,true
EVENT-005116,CASE-000515,MEETING,2023-12-06T18:33:00,LOC-001556,PERSON-001474,VEH-000231,PHONE-003107,Synthetic timeline event,synthetic,0.7,true
EVENT-005117,CASE-000515,TRANSPORT,2023-12-06T18:51:00,LOC-001556,PERSON-001474,VEH-001517,PHONE-002313,Synthetic timeline event,synthetic,0.71,true
EVENT-005118,CASE-000515,DIGITAL_ACTIVITY,2023-12-06T22:28:00,LOC-001557,PERSON-001474,VEH-001764,PHONE-000429,Synthetic timeline event,synthetic,0.98,true
EVENT-005119,CASE-000516,CONTACT,2023-05-13T10:37:00,LOC-001559,PERSON-000943,VEH-001376,PHONE-003075,Synthetic timeline event,synthetic,0.62,true
EVENT-005120,CASE-000516,CONTACT,2023-05-13T12:43:00,LOC-001559,PERSON-000943,VEH-000462,PHONE-000880,Synthetic timeline event,synthetic,0.6,true
EVENT-005121,CASE-000516,MOVEMENT,2023-05-13T04:12:00,LOC-001558,PERSON-000245,VEH-002026,PHONE-002501,Synthetic timeline event,synthetic,0.8,true
EVENT-005122,CASE-000516,DIGITAL_ACTIVITY,2023-05-13T03:17:00,LOC-001560,PERSON-002309,VEH-002388,PHONE-001623,Synthetic timeline event,synthetic,0.96,true
EVENT-005123,CASE-000516,TRANSPORT,2023-05-13T09:03:00,LOC-001559,PERSON-002309,VEH-002388,PHONE-004891,Synthetic timeline event,synthetic,0.78,true
EVENT-005124,CASE-000516,OBSERVATION,2023-05-13T00:06:00,LOC-001560,PERSON-001847,VEH-000815,PHONE-003910,Synthetic timeline event,synthetic,0.93,true
EVENT-005125,CASE-000516,OBSERVATION,2023-05-13T10:34:00,LOC-001559,PERSON-000245,VEH-000004,PHONE-000712,Synthetic timeline event,synthetic,0.98,true
EVENT-005126,CASE-000517,MOVEMENT,2023-05-23T09:13:00,LOC-001565,PERSON-001425,VEH-001141,PHONE-002494,Synthetic timeline event,synthetic,0.66,true
EVENT-005127,CASE-000517,MOVEMENT,2023-05-23T14:20:00,LOC-001562,PERSON-001578,VEH-001344,PHONE-001398,Synthetic timeline event,synthetic,0.87,true
EVENT-005128,CASE-000517,REPORT,2023-05-23T09:40:00,LOC-001564,PERSON-002728,VEH-002399,PHONE-003547,Synthetic timeline event,synthetic,0.72,true
EVENT-005129,CASE-000517,MEETING,2023-05-23T21:09:00,LOC-001565,PERSON-001578,VEH-000007,PHONE-000581,Synthetic timeline event,synthetic,0.7,true
EVENT-005130,CASE-000517,MEETING,2023-05-23T17:40:00,LOC-001564,PERSON-000613,VEH-001746,PHONE-002499,Synthetic timeline event,synthetic,0.61,true
EVENT-005131,CASE-000517,DIGITAL_ACTIVITY,2023-05-23T14:49:00,LOC-001565,PERSON-000822,VEH-001247,PHONE-001084,Synthetic timeline event,synthetic,0.88,true
EVENT-005132,CASE-000517,DIGITAL_ACTIVITY,2023-05-23T21:46:00,LOC-001564,PERSON-000613,VEH-001167,PHONE-002858,Synthetic timeline event,synthetic,0.84,true
EVENT-005133,CASE-000517,OBSERVATION,2023-05-23T14:31:00,LOC-001563,PERSON-001425,VEH-001246,PHONE-003264,Synthetic timeline event,synthetic,0.68,true
EVENT-005134,CASE-000517,MEETING,2023-05-23T09:09:00,LOC-001563,PERSON-000822,VEH-000701,PHONE-003266,Synthetic timeline event,synthetic,0.87,true
EVENT-005135,CASE-000517,REPORT,2023-05-23T15:27:00,LOC-001564,PERSON-002986,VEH-001317,PHONE-000601,Synthetic timeline event,synthetic,0.61,true
EVENT-005136,CASE-000517,TRANSPORT,2023-05-23T21:43:00,LOC-001565,PERSON-002986,VEH-002397,PHONE-003955,Synthetic timeline event,synthetic,0.72,true
EVENT-005137,CASE-000517,MEETING,2023-05-24T00:46:00,LOC-001563,PERSON-001425,VEH-000324,PHONE-002643,Synthetic timeline event,synthetic,0.88,true
EVENT-005138,CASE-000518,CONTACT,2023-01-25T19:19:00,LOC-001567,PERSON-000621,VEH-002159,PHONE-001548,Synthetic timeline event,synthetic,0.88,true
EVENT-005139,CASE-000518,REPORT,2023-01-26T03:46:00,LOC-001567,PERSON-000765,VEH-001811,PHONE-003656,Synthetic timeline event,synthetic,0.84,true
EVENT-005140,CASE-000518,TRANSPORT,2023-01-25T21:36:00,LOC-001567,PERSON-000538,VEH-000457,PHONE-000228,Synthetic timeline event,synthetic,0.92,true
EVENT-005141,CASE-000518,DIGITAL_ACTIVITY,2023-01-26T03:54:00,LOC-001566,PERSON-000538,VEH-001548,PHONE-003944,Synthetic timeline event,synthetic,0.92,true
EVENT-005142,CASE-000518,CONTACT,2023-01-26T02:07:00,LOC-001566,PERSON-002745,VEH-000978,PHONE-000340,Synthetic timeline event,synthetic,0.73,true
EVENT-005143,CASE-000518,MOVEMENT,2023-01-25T22:21:00,LOC-001567,PERSON-002745,VEH-000733,PHONE-001290,Synthetic timeline event,synthetic,0.94,true
EVENT-005144,CASE-000518,OBSERVATION,2023-01-25T13:50:00,LOC-001566,PERSON-000538,VEH-001696,PHONE-001520,Synthetic timeline event,synthetic,0.66,true
EVENT-005145,CASE-000519,DIGITAL_ACTIVITY,2023-10-14T18:52:00,LOC-001568,PERSON-001041,VEH-001235,PHONE-000276,Synthetic timeline event,synthetic,0.76,true
EVENT-005146,CASE-000519,MOVEMENT,2023-10-15T05:52:00,LOC-001569,PERSON-001670,VEH-001904,PHONE-004462,Synthetic timeline event,synthetic,0.92,true
EVENT-005147,CASE-000519,MOVEMENT,2023-10-14T18:33:00,LOC-001568,PERSON-001210,VEH-001857,PHONE-000302,Synthetic timeline event,synthetic,0.7,true
EVENT-005148,CASE-000519,OBSERVATION,2023-10-15T07:21:00,LOC-001568,PERSON-002750,VEH-000890,PHONE-001485,Synthetic timeline event,synthetic,0.75,true
EVENT-005149,CASE-000519,REPORT,2023-10-14T22:37:00,LOC-001568,PERSON-001558,VEH-002409,PHONE-002967,Synthetic timeline event,synthetic,0.98,true
EVENT-005150,CASE-000519,MOVEMENT,2023-10-14T20:02:00,LOC-001568,PERSON-001210,VEH-002188,PHONE-004463,Synthetic timeline event,synthetic,0.76,true
EVENT-005151,CASE-000519,MEETING,2023-10-15T05:27:00,LOC-001569,PERSON-001041,VEH-001871,PHONE-004923,Synthetic timeline event,synthetic,0.62,true
EVENT-005152,CASE-000519,REPORT,2023-10-15T08:19:00,LOC-001569,PERSON-001210,VEH-000709,PHONE-000301,Synthetic timeline event,synthetic,0.91,true
EVENT-005153,CASE-000519,MEETING,2023-10-14T19:18:00,LOC-001569,PERSON-001667,VEH-001468,PHONE-004413,Synthetic timeline event,synthetic,0.73,true
EVENT-005154,CASE-000519,OBSERVATION,2023-10-14T22:02:00,LOC-001568,PERSON-002750,VEH-002204,PHONE-004922,Synthetic timeline event,synthetic,0.6,true
EVENT-005155,CASE-000520,DIGITAL_ACTIVITY,2023-05-20T06:00:00,LOC-001572,PERSON-002020,VEH-001202,PHONE-002936,Synthetic timeline event,synthetic,0.78,true
EVENT-005156,CASE-000520,MEETING,2023-05-20T01:00:00,LOC-001573,PERSON-002279,VEH-001645,PHONE-002441,Synthetic timeline event,synthetic,0.78,true
EVENT-005157,CASE-000520,DIGITAL_ACTIVITY,2023-05-20T11:26:00,LOC-001572,PERSON-000621,VEH-000077,PHONE-000875,Synthetic timeline event,synthetic,0.8,true
EVENT-005158,CASE-000520,DIGITAL_ACTIVITY,2023-05-20T11:32:00,LOC-001572,PERSON-000357,VEH-000289,PHONE-002226,Synthetic timeline event,synthetic,0.88,true
EVENT-005159,CASE-000520,MEETING,2023-05-20T10:15:00,LOC-001572,PERSON-002517,VEH-002156,PHONE-000331,Synthetic timeline event,synthetic,0.93,true
EVENT-005160,CASE-000520,TRANSPORT,2023-05-20T11:43:00,LOC-001573,PERSON-002517,VEH-000913,PHONE-003651,Synthetic timeline event,synthetic,0.69,true
EVENT-005161,CASE-000520,REPORT,2023-05-19T22:56:00,LOC-001570,PERSON-000357,VEH-000572,PHONE-002294,Synthetic timeline event,synthetic,0.61,true
EVENT-005162,CASE-000521,OBSERVATION,2023-09-21T03:29:00,LOC-001574,PERSON-001847,VEH-002394,PHONE-001783,Synthetic timeline event,synthetic,0.98,true
EVENT-005163,CASE-000521,DIGITAL_ACTIVITY,2023-09-21T06:30:00,LOC-001574,PERSON-001847,VEH-001546,PHONE-001783,Synthetic timeline event,synthetic,0.77,true
EVENT-005164,CASE-000521,TRANSPORT,2023-09-21T00:02:00,LOC-001575,PERSON-001847,VEH-000593,PHONE-001784,Synthetic timeline event,synthetic,0.96,true
EVENT-005165,CASE-000521,DIGITAL_ACTIVITY,2023-09-21T03:42:00,LOC-001575,PERSON-001093,VEH-001106,PHONE-003661,Synthetic timeline event,synthetic,0.65,true
EVENT-005166,CASE-000521,TRANSPORT,2023-09-20T22:56:00,LOC-001574,PERSON-001093,VEH-001106,PHONE-003661,Synthetic timeline event,synthetic,0.75,true
EVENT-005167,CASE-000521,TRANSPORT,2023-09-21T09:03:00,LOC-001576,PERSON-001847,VEH-001379,PHONE-000645,Synthetic timeline event,synthetic,0.67,true
EVENT-005168,CASE-000521,DIGITAL_ACTIVITY,2023-09-21T05:00:00,LOC-001575,PERSON-002846,VEH-001377,PHONE-003349,Synthetic timeline event,synthetic,0.92,true
EVENT-005169,CASE-000521,REPORT,2023-09-21T08:26:00,LOC-001575,PERSON-001780,VEH-002254,PHONE-004488,Synthetic timeline event,synthetic,0.76,true
EVENT-005170,CASE-000521,REPORT,2023-09-21T00:53:00,LOC-001574,PERSON-001847,VEH-000501,PHONE-001609,Synthetic timeline event,synthetic,0.74,true
EVENT-005171,CASE-000521,MOVEMENT,2023-09-21T02:14:00,LOC-001576,PERSON-001780,VEH-002254,PHONE-003497,Synthetic timeline event,synthetic,0.71,true
EVENT-005172,CASE-000521,DIGITAL_ACTIVITY,2023-09-21T13:24:00,LOC-001577,PERSON-001847,VEH-001082,PHONE-000645,Synthetic timeline event,synthetic,0.88,true
EVENT-005173,CASE-000521,REPORT,2023-09-21T12:07:00,LOC-001576,PERSON-002304,VEH-001004,PHONE-000721,Synthetic timeline event,synthetic,0.95,true
EVENT-005174,CASE-000522,MEETING,2023-07-28T06:42:00,LOC-001578,PERSON-000081,VEH-000639,PHONE-001915,Synthetic timeline event,synthetic,0.7,true
EVENT-005175,CASE-000522,REPORT,2023-07-28T12:39:00,LOC-001578,PERSON-000863,VEH-002114,PHONE-001544,Synthetic timeline event,synthetic,0.7,true
EVENT-005176,CASE-000522,CONTACT,2023-07-28T00:46:00,LOC-001579,PERSON-001259,VEH-001418,PHONE-001847,Synthetic timeline event,synthetic,0.87,true
EVENT-005177,CASE-000522,CONTACT,2023-07-28T00:51:00,LOC-001580,PERSON-002574,VEH-000355,PHONE-002755,Synthetic timeline event,synthetic,0.89,true
EVENT-005178,CASE-000522,REPORT,2023-07-28T12:04:00,LOC-001579,PERSON-000063,VEH-002044,PHONE-004786,Synthetic timeline event,synthetic,0.62,true
EVENT-005179,CASE-000522,DIGITAL_ACTIVITY,2023-07-28T15:06:00,LOC-001580,PERSON-000863,VEH-002405,PHONE-001921,Synthetic timeline event,synthetic,0.65,true
EVENT-005180,CASE-000522,DIGITAL_ACTIVITY,2023-07-27T23:10:00,LOC-001578,PERSON-001589,VEH-001236,PHONE-000896,Synthetic timeline event,synthetic,0.92,true
EVENT-005181,CASE-000522,MOVEMENT,2023-07-28T06:14:00,LOC-001580,PERSON-000863,VEH-000112,PHONE-002835,Synthetic timeline event,synthetic,0.75,true
EVENT-005182,CASE-000522,REPORT,2023-07-28T03:24:00,LOC-001580,PERSON-000850,VEH-000797,PHONE-004140,Synthetic timeline event,synthetic,0.76,true
EVENT-005183,CASE-000523,REPORT,2023-10-29T23:01:00,LOC-001583,PERSON-002066,VEH-000969,PHONE-001927,Synthetic timeline event,synthetic,0.69,true
EVENT-005184,CASE-000523,MOVEMENT,2023-10-30T00:59:00,LOC-001582,PERSON-001863,VEH-002262,PHONE-004334,Synthetic timeline event,synthetic,0.78,true
EVENT-005185,CASE-000523,MEETING,2023-10-29T20:02:00,LOC-001581,PERSON-002771,VEH-000938,PHONE-001868,Synthetic timeline event,synthetic,0.95,true
EVENT-005186,CASE-000523,CONTACT,2023-10-30T01:40:00,LOC-001582,PERSON-001863,VEH-000608,PHONE-004947,Synthetic timeline event,synthetic,0.8,true
EVENT-005187,CASE-000523,REPORT,2023-10-29T14:22:00,LOC-001582,PERSON-002066,VEH-002290,PHONE-004676,Synthetic timeline event,synthetic,0.88,true
EVENT-005188,CASE-000523,TRANSPORT,2023-10-29T16:27:00,LOC-001581,PERSON-002771,VEH-002293,PHONE-000913,Synthetic timeline event,synthetic,0.65,true
EVENT-005189,CASE-000523,MOVEMENT,2023-10-29T17:58:00,LOC-001581,PERSON-000991,VEH-000480,PHONE-004951,Synthetic timeline event,synthetic,0.76,true
EVENT-005190,CASE-000523,MEETING,2023-10-29T14:17:00,LOC-001582,PERSON-002771,VEH-002425,PHONE-004950,Synthetic timeline event,synthetic,0.79,true
EVENT-005191,CASE-000523,CONTACT,2023-10-29T14:23:00,LOC-001581,PERSON-002066,VEH-002424,PHONE-004948,Synthetic timeline event,synthetic,0.82,true
EVENT-005192,CASE-000524,DIGITAL_ACTIVITY,2023-11-24T06:19:00,LOC-001585,PERSON-000092,VEH-001104,PHONE-003466,Synthetic timeline event,synthetic,0.63,true
EVENT-005193,CASE-000524,CONTACT,2023-11-24T07:23:00,LOC-001585,PERSON-001337,VEH-002429,PHONE-000563,Synthetic timeline event,synthetic,0.67,true
EVENT-005194,CASE-000524,MEETING,2023-11-23T21:28:00,LOC-001584,PERSON-002039,VEH-000698,PHONE-004953,Synthetic timeline event,synthetic,0.93,true
EVENT-005195,CASE-000524,TRANSPORT,2023-11-23T23:41:00,LOC-001585,PERSON-002039,VEH-002426,PHONE-000824,Synthetic timeline event,synthetic,0.68,true
EVENT-005196,CASE-000524,MOVEMENT,2023-11-23T22:23:00,LOC-001585,PERSON-000092,VEH-000228,PHONE-000944,Synthetic timeline event,synthetic,0.81,true
EVENT-005197,CASE-000524,TRANSPORT,2023-11-23T23:38:00,LOC-001585,PERSON-001337,VEH-000414,PHONE-000563,Synthetic timeline event,synthetic,0.83,true
EVENT-005198,CASE-000524,OBSERVATION,2023-11-24T01:55:00,LOC-001584,PERSON-000092,VEH-002427,PHONE-000944,Synthetic timeline event,synthetic,0.83,true
EVENT-005199,CASE-000524,DIGITAL_ACTIVITY,2023-11-23T19:36:00,LOC-001584,PERSON-002039,VEH-002426,PHONE-000824,Synthetic timeline event,synthetic,0.9,true
EVENT-005200,CASE-000524,MEETING,2023-11-24T06:27:00,LOC-001585,PERSON-002039,VEH-000432,PHONE-001357,Synthetic timeline event,synthetic,0.64,true
EVENT-005201,CASE-000525,OBSERVATION,2023-08-12T10:41:00,LOC-001586,PERSON-001861,VEH-001177,PHONE-001719,Synthetic timeline event,synthetic,0.95,true
EVENT-005202,CASE-000525,OBSERVATION,2023-08-12T12:10:00,LOC-001586,PERSON-001259,VEH-001176,PHONE-002393,Synthetic timeline event,synthetic,0.71,true
EVENT-005203,CASE-000525,OBSERVATION,2023-08-12T10:47:00,LOC-001587,PERSON-000081,VEH-000639,PHONE-000853,Synthetic timeline event,synthetic,0.65,true
EVENT-005204,CASE-000525,TRANSPORT,2023-08-12T13:40:00,LOC-001588,PERSON-000081,VEH-000352,PHONE-000700,Synthetic timeline event,synthetic,0.89,true
EVENT-005205,CASE-000525,TRANSPORT,2023-08-12T09:17:00,LOC-001588,PERSON-000863,VEH-001780,PHONE-001331,Synthetic timeline event,synthetic,0.92,true
EVENT-005206,CASE-000525,REPORT,2023-08-12T05:08:00,LOC-001586,PERSON-000863,VEH-001419,PHONE-004303,Synthetic timeline event,synthetic,0.97,true
EVENT-005207,CASE-000525,REPORT,2023-08-12T06:25:00,LOC-001587,PERSON-000081,VEH-001045,PHONE-004138,Synthetic timeline event,synthetic,0.73,true
EVENT-005208,CASE-000525,DIGITAL_ACTIVITY,2023-08-12T10:56:00,LOC-001587,PERSON-000863,VEH-000384,PHONE-001575,Synthetic timeline event,synthetic,0.84,true
EVENT-005209,CASE-000525,TRANSPORT,2023-08-12T02:55:00,LOC-001587,PERSON-000863,VEH-001102,PHONE-004304,Synthetic timeline event,synthetic,0.95,true
EVENT-005210,CASE-000526,REPORT,2023-06-26T18:57:00,LOC-001589,PERSON-000260,VEH-000378,PHONE-004596,Synthetic timeline event,synthetic,0.78,true
EVENT-005211,CASE-000526,DIGITAL_ACTIVITY,2023-06-27T04:18:00,LOC-001589,PERSON-000260,VEH-000378,PHONE-002587,Synthetic timeline event,synthetic,0.95,true
EVENT-005212,CASE-000526,REPORT,2023-06-26T21:16:00,LOC-001589,PERSON-001578,VEH-000007,PHONE-003907,Synthetic timeline event,synthetic,0.64,true
EVENT-005213,CASE-000526,OBSERVATION,2023-06-26T23:26:00,LOC-001589,PERSON-000825,VEH-000483,PHONE-001561,Synthetic timeline event,synthetic,0.82,true
EVENT-005214,CASE-000526,OBSERVATION,2023-06-26T15:45:00,LOC-001590,PERSON-001578,VEH-000331,PHONE-003906,Synthetic timeline event,synthetic,0.98,true
EVENT-005215,CASE-000526,TRANSPORT,2023-06-26T12:45:00,LOC-001590,PERSON-000260,VEH-000082,PHONE-000668,Synthetic timeline event,synthetic,0.99,true
EVENT-005216,CASE-000526,MOVEMENT,2023-06-26T13:17:00,LOC-001590,PERSON-001780,VEH-000714,PHONE-003878,Synthetic timeline event,synthetic,0.63,true
EVENT-005217,CASE-000527,CONTACT,2023-10-17T15:31:00,LOC-001592,PERSON-000921,VEH-001703,PHONE-004756,Synthetic timeline event,synthetic,0.85,true
EVENT-005218,CASE-000527,TRANSPORT,2023-10-17T05:12:00,LOC-001591,PERSON-000083,VEH-002437,PHONE-004979,Synthetic timeline event,synthetic,0.68,true
EVENT-005219,CASE-000527,REPORT,2023-10-17T13:38:00,LOC-001593,PERSON-000488,VEH-001209,PHONE-001549,Synthetic timeline event,synthetic,0.7,true
EVENT-005220,CASE-000527,MOVEMENT,2023-10-17T06:05:00,LOC-001591,PERSON-000120,VEH-000619,PHONE-002694,Synthetic timeline event,synthetic,0.77,true
EVENT-005221,CASE-000527,MEETING,2023-10-17T14:33:00,LOC-001592,PERSON-002517,VEH-000116,PHONE-004971,Synthetic timeline event,synthetic,0.95,true
EVENT-005222,CASE-000527,TRANSPORT,2023-10-17T07:19:00,LOC-001591,PERSON-000921,VEH-001647,PHONE-001423,Synthetic timeline event,synthetic,0.83,true
EVENT-005223,CASE-000527,TRANSPORT,2023-10-17T03:55:00,LOC-001591,PERSON-000488,VEH-000386,PHONE-000730,Synthetic timeline event,synthetic,0.99,true
EVENT-005224,CASE-000528,CONTACT,2023-04-01T21:20:00,LOC-001595,PERSON-001670,VEH-001873,PHONE-004467,Synthetic timeline event,synthetic,0.67,true
EVENT-005225,CASE-000528,MEETING,2023-04-01T21:06:00,LOC-001596,PERSON-000259,VEH-000391,PHONE-001107,Synthetic timeline event,synthetic,0.92,true
EVENT-005226,CASE-000528,CONTACT,2023-04-02T00:06:00,LOC-001594,PERSON-000259,VEH-000040,PHONE-001107,Synthetic timeline event,synthetic,0.9,true
EVENT-005227,CASE-000528,CONTACT,2023-04-02T07:41:00,LOC-001594,PERSON-001667,VEH-000001,PHONE-003286,Synthetic timeline event,synthetic,0.61,true
EVENT-005228,CASE-000528,MEETING,2023-04-02T09:02:00,LOC-001596,PERSON-001558,VEH-002239,PHONE-000235,Synthetic timeline event,synthetic,0.95,true
EVENT-005229,CASE-000528,OBSERVATION,2023-04-02T02:24:00,LOC-001596,PERSON-001558,VEH-001063,PHONE-003085,Synthetic timeline event,synthetic,0.79,true
EVENT-005230,CASE-000528,CONTACT,2023-04-02T06:08:00,LOC-001594,PERSON-001041,VEH-001235,PHONE-003873,Synthetic timeline event,synthetic,0.97,true
EVENT-005231,CASE-000528,MEETING,2023-04-02T07:52:00,LOC-001595,PERSON-001670,VEH-001065,PHONE-000300,Synthetic timeline event,synthetic,0.83,true
EVENT-005232,CASE-000528,TRANSPORT,2023-04-01T18:45:00,LOC-001595,PERSON-001667,VEH-002440,PHONE-001333,Synthetic timeline event,synthetic,0.64,true
EVENT-005233,CASE-000528,MEETING,2023-04-02T06:36:00,LOC-001594,PERSON-000146,VEH-000262,PHONE-003084,Synthetic timeline event,synthetic,0.65,true
EVENT-005234,CASE-000528,REPORT,2023-04-01T18:31:00,LOC-001596,PERSON-002750,VEH-000167,PHONE-001450,Synthetic timeline event,synthetic,0.65,true
EVENT-005235,CASE-000528,REPORT,2023-04-02T07:12:00,LOC-001596,PERSON-000259,VEH-000040,PHONE-000059,Synthetic timeline event,synthetic,0.86,true
EVENT-005236,CASE-000529,MOVEMENT,2023-02-17T08:49:00,LOC-001598,PERSON-002408,VEH-000649,PHONE-003997,Synthetic timeline event,synthetic,0.82,true
EVENT-005237,CASE-000529,MOVEMENT,2023-02-17T03:56:00,LOC-001598,PERSON-000245,VEH-000004,PHONE-004890,Synthetic timeline event,synthetic,0.8,true
EVENT-005238,CASE-000529,MOVEMENT,2023-02-17T08:20:00,LOC-001599,PERSON-000245,VEH-001294,PHONE-004994,Synthetic timeline event,synthetic,0.95,true
EVENT-005239,CASE-000529,CONTACT,2023-02-17T18:35:00,LOC-001597,PERSON-002408,VEH-002004,PHONE-000884,Synthetic timeline event,synthetic,0.95,true
EVENT-005240,CASE-000529,DIGITAL_ACTIVITY,2023-02-17T10:41:00,LOC-001598,PERSON-000943,VEH-000359,PHONE-000670,Synthetic timeline event,synthetic,0.99,true
EVENT-005241,CASE-000529,MEETING,2023-02-17T19:13:00,LOC-001597,PERSON-001578,VEH-001415,PHONE-003346,Synthetic timeline event,synthetic,0.87,true
EVENT-005242,CASE-000529,TRANSPORT,2023-02-17T14:34:00,LOC-001597,PERSON-000245,VEH-000791,PHONE-004064,Synthetic timeline event,synthetic,0.96,true
EVENT-005243,CASE-000529,DIGITAL_ACTIVITY,2023-02-17T10:49:00,LOC-001597,PERSON-000783,VEH-001620,PHONE-003275,Synthetic timeline event,synthetic,0.62,true
EVENT-005244,CASE-000530,OBSERVATION,2023-07-28T03:17:00,LOC-001603,PERSON-002675,VEH-002096,PHONE-000462,Synthetic timeline event,synthetic,0.98,true
EVENT-005245,CASE-000530,TRANSPORT,2023-07-27T21:29:00,LOC-001603,PERSON-000635,VEH-000995,PHONE-001581,Synthetic timeline event,synthetic,0.81,true
EVENT-005246,CASE-000530,DIGITAL_ACTIVITY,2023-07-27T22:27:00,LOC-001600,PERSON-002675,VEH-000669,PHONE-001302,Synthetic timeline event,synthetic,0.98,true
EVENT-005247,CASE-000530,TRANSPORT,2023-07-27T17:20:00,LOC-001600,PERSON-002896,VEH-002079,PHONE-001318,Synthetic timeline event,synthetic,0.99,true
EVENT-005248,CASE-000530,CONTACT,2023-07-27T21:35:00,LOC-001601,PERSON-002896,VEH-000664,PHONE-000795,Synthetic timeline event,synthetic,0.66,true
EVENT-005249,CASE-000530,CONTACT,2023-07-28T04:31:00,LOC-001603,PERSON-002847,VEH-000190,PHONE-003102,Synthetic timeline event,synthetic,0.8,true
EVENT-005250,CASE-000530,DIGITAL_ACTIVITY,2023-07-27T23:20:00,LOC-001601,PERSON-000635,VEH-001094,PHONE-001297,Synthetic timeline event,synthetic,0.83,true
EVENT-005251,CASE-000530,MEETING,2023-07-27T18:32:00,LOC-001600,PERSON-001542,VEH-000763,PHONE-001375,Synthetic timeline event,synthetic,0.88,true
EVENT-005252,CASE-000530,MEETING,2023-07-28T05:39:00,LOC-001601,PERSON-000611,VEH-000419,PHONE-003861,Synthetic timeline event,synthetic,0.61,true
EVENT-005253,CASE-000530,MOVEMENT,2023-07-27T22:55:00,LOC-001603,PERSON-002675,VEH-002369,PHONE-004265,Synthetic timeline event,synthetic,0.72,true
EVENT-005254,CASE-000530,TRANSPORT,2023-07-27T19:15:00,LOC-001603,PERSON-002675,VEH-001967,PHONE-000789,Synthetic timeline event,synthetic,0.77,true
EVENT-005255,CASE-000531,MEETING,2023-05-01T15:20:00,LOC-001606,PERSON-000898,VEH-000575,PHONE-005012,Synthetic timeline event,synthetic,0.79,true
EVENT-005256,CASE-000531,CONTACT,2023-05-01T16:49:00,LOC-001604,PERSON-001788,VEH-000574,PHONE-000058,Synthetic timeline event,synthetic,0.65,true
EVENT-005257,CASE-000531,DIGITAL_ACTIVITY,2023-05-01T20:45:00,LOC-001604,PERSON-000106,VEH-002054,PHONE-000739,Synthetic timeline event,synthetic,0.89,true
EVENT-005258,CASE-000531,OBSERVATION,2023-05-01T18:04:00,LOC-001605,PERSON-001788,VEH-002456,PHONE-004360,Synthetic timeline event,synthetic,0.64,true
EVENT-005259,CASE-000531,TRANSPORT,2023-05-01T15:32:00,LOC-001606,PERSON-001536,VEH-000573,PHONE-005014,Synthetic timeline event,synthetic,0.73,true
EVENT-005260,CASE-000531,MOVEMENT,2023-05-01T13:45:00,LOC-001606,PERSON-001788,VEH-002144,PHONE-005011,Synthetic timeline event,synthetic,0.99,true
