cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,cell_tower_id,location_id,network_id,synthetic_flag
CDR-011434,PHONE-007344,PHONE-007726,2023-05-26T19:01:00,658,VOICE,TOWER-0016,LOC-002630,NET-000024,true
CDR-011435,PHONE-010435,PHONE-010069,2023-04-10T11:42:00,479,VOICE,TOWER-0301,LOC-002478,,true
CDR-011436,PHONE-000969,PHONE-005692,2023-11-07T16:01:00,241,SMS,TOWER-0186,LOC-001534,NET-000007,true
CDR-011437,PHONE-001931,PHONE-008105,2023-07-18T18:52:00,503,SMS,TOWER-0500,LOC-002692,NET-000016,true
CDR-011438,PHONE-011875,PHONE-011391,2023-11-03T06:52:00,546,SMS,TOWER-0253,LOC-000233,,true
CDR-011439,PHONE-004434,PHONE-000441,2023-02-28T00:43:00,127,SMS,TOWER-0389,LOC-002459,NET-000027,true
CDR-011440,PHONE-005424,PHONE-006342,2024-02-03T00:39:00,123,SMS,TOWER-0040,LOC-000841,NET-000015,true
CDR-011441,PHONE-007226,PHONE-003945,2022-10-27T22:30:00,824,SMS,TOWER-0776,LOC-000581,NET-000017,true
CDR-011442,PHONE-002760,PHONE-000450,2023-04-08T12:54:00,288,VOICE,TOWER-0278,LOC-000229,NET-000019,true
CDR-011443,PHONE-011093,PHONE-009865,2023-05-04T16:08:00,133,SMS,TOWER-0739,LOC-001925,,true
CDR-011444,PHONE-003824,PHONE-005973,2022-12-22T16:42:00,619,VOICE,TOWER-0371,LOC-000530,NET-000011,true
CDR-011445,PHONE-006049,PHONE-007009,2023-06-14T19:45:00,475,VOICE,TOWER-0308,LOC-000466,NET-000009,true
CDR-011446,PHONE-006677,PHONE-000646,2023-03-22T05:29:00,126,VOICE,TOWER-0517,LOC-002205,NET-000018,true
CDR-011447,PHONE-006646,PHONE-000044,2023-09-24T04:29:00,186,SMS,TOWER-0220,LOC-001684,NET-000025,true
CDR-011448,PHONE-000658,PHONE-004863,2023-02-19T22:12:00,46,VOICE,TOWER-0776,LOC-001743,NET-000023,true
CDR-011449,PHONE-011925,PHONE-011396,2022-11-20T00:23:00,763,VOICE,TOWER-0391,LOC-002054,,true
CDR-011450,PHONE-008623,PHONE-005897,2023-06-05T00:07:00,72,SMS,TOWER-0013,LOC-002031,NET-000010,true
CDR-011451,PHONE-008518,PHONE-001371,2023-05-04T15:06:00,87,SMS,TOWER-0092,LOC-002916,NET-000009,true
CDR-011452,PHONE-003479,PHONE-004373,2023-02-11T15:53:00,725,SMS,TOWER-0575,LOC-000326,NET-000028,true
CDR-011453,PHONE-004956,PHONE-004953,2022-11-13T11:36:00,245,SMS,TOWER-0192,LOC-000803,NET-000012,true
CDR-011454,PHONE-002423,PHONE-001979,2024-02-08T02:17:00,23,SMS,TOWER-0111,LOC-001371,NET-000024,true
CDR-011455,PHONE-007154,PHONE-008053,2023-06-17T08:13:00,60,SMS,TOWER-0255,LOC-002597,NET-000016,true
CDR-011456,PHONE-002532,PHONE-008648,2023-05-09T15:02:00,561,VOICE,TOWER-0134,LOC-001530,NET-000014,true
CDR-011457,PHONE-005321,PHONE-003549,2023-05-29T21:29:00,613,VOICE,TOWER-0287,LOC-002475,NET-000013,true
CDR-011458,PHONE-008386,PHONE-004381,2023-09-24T00:25:00,896,VOICE,TOWER-0101,LOC-000273,NET-000028,true
CDR-011459,PHONE-000984,PHONE-006170,2023-06-12T04:54:00,782,VOICE,TOWER-0284,LOC-001234,NET-000011,true
CDR-011460,PHONE-009490,PHONE-006170,2023-09-13T15:22:00,459,VOICE,TOWER-0293,LOC-001151,NET-000011,true
CDR-011461,PHONE-000809,PHONE-000030,2022-12-08T06:58:00,785,SMS,TOWER-0135,LOC-003003,NET-000024,true
CDR-011462,PHONE-001454,PHONE-009332,2023-06-04T08:02:00,648,SMS,TOWER-0009,LOC-001083,NET-000011,true
CDR-011463,PHONE-007022,PHONE-011623,2023-04-24T21:34:00,465,SMS,TOWER-0631,LOC-000073,,true
CDR-011464,PHONE-006879,PHONE-006880,2023-04-01T04:29:00,855,VOICE,TOWER-0459,LOC-002509,NET-000021,true
CDR-011465,PHONE-007957,PHONE-000225,2023-10-14T19:32:00,416,SMS,TOWER-0762,LOC-000774,NET-000024,true
CDR-011466,PHONE-003548,PHONE-006113,2023-07-19T15:55:00,583,SMS,TOWER-0667,LOC-001310,NET-000013,true
CDR-011467,PHONE-008803,PHONE-002908,2023-06-18T21:29:00,688,VOICE,TOWER-0238,LOC-002355,,true
CDR-011468,PHONE-006994,PHONE-003486,2023-10-22T15:06:00,289,VOICE,TOWER-0404,LOC-001703,NET-000010,true
CDR-011469,PHONE-001595,PHONE-003685,2023-07-07T18:12:00,120,SMS,TOWER-0777,LOC-002819,NET-000023,true
CDR-011470,PHONE-005064,PHONE-002371,2023-08-10T15:45:00,220,VOICE,TOWER-0352,LOC-002944,NET-000023,true
CDR-011471,PHONE-005914,PHONE-006833,2023-09-06T06:44:00,800,VOICE,TOWER-0020,LOC-001909,NET-000020,true
CDR-011472,PHONE-010864,PHONE-011844,2023-04-30T09:14:00,402,VOICE,TOWER-0030,LOC-000147,,true
CDR-011473,PHONE-004804,PHONE-011779,2023-07-19T14:58:00,831,VOICE,TOWER-0178,LOC-000173,,true
CDR-011474,PHONE-004822,PHONE-005236,2023-10-02T13:40:00,206,SMS,TOWER-0390,LOC-002383,NET-000015,true
CDR-011475,PHONE-004186,PHONE-006747,2023-06-20T03:34:00,404,VOICE,TOWER-0649,LOC-002497,NET-000014,true
CDR-011476,PHONE-004844,PHONE-005384,2023-04-08T06:28:00,817,SMS,TOWER-0412,LOC-001279,NET-000020,true
CDR-011477,PHONE-003380,PHONE-008614,2023-05-03T23:41:00,793,SMS,TOWER-0292,LOC-001415,NET-000022,true
CDR-011478,PHONE-007240,PHONE-006751,2023-03-10T03:59:00,361,SMS,TOWER-0288,LOC-002953,NET-000014,true
CDR-011479,PHONE-003615,PHONE-006111,2022-11-14T17:11:00,226,VOICE,TOWER-0284,LOC-001045,NET-000013,true
CDR-011480,PHONE-006480,PHONE-002981,2023-05-15T22:57:00,881,VOICE,TOWER-0486,LOC-001831,NET-000028,true
CDR-011481,PHONE-006880,PHONE-003459,2023-08-26T07:32:00,796,VOICE,TOWER-0773,LOC-000387,NET-000021,true
CDR-011482,PHONE-010283,PHONE-010954,2022-12-01T06:55:00,309,SMS,TOWER-0772,LOC-000181,,true
CDR-011483,PHONE-011258,PHONE-010068,2023-07-23T22:48:00,585,VOICE,TOWER-0794,LOC-001908,,true
CDR-011484,PHONE-003139,PHONE-006239,2023-08-24T16:20:00,879,VOICE,TOWER-0123,LOC-002153,,true
CDR-011485,PHONE-011781,PHONE-011754,2023-12-09T16:44:00,264,SMS,TOWER-0758,LOC-002248,,true
CDR-011486,PHONE-003620,PHONE-006311,2023-05-21T10:05:00,163,SMS,TOWER-0494,LOC-000852,NET-000013,true
CDR-011487,PHONE-001133,PHONE-000617,2024-02-09T19:29:00,82,SMS,TOWER-0119,LOC-002819,NET-000023,true
CDR-011488,PHONE-006215,PHONE-006686,2023-01-22T15:53:00,843,SMS,TOWER-0043,LOC-001360,NET-000014,true
CDR-011489,PHONE-007883,PHONE-002090,2023-08-16T11:12:00,29,VOICE,TOWER-0666,LOC-002154,NET-000004,true
CDR-011490,PHONE-010602,PHONE-005446,2023-10-30T19:07:00,862,SMS,TOWER-0529,LOC-001331,,true
CDR-011491,PHONE-000324,PHONE-008890,2023-10-09T04:03:00,260,VOICE,TOWER-0319,LOC-000283,NET-000012,true
CDR-011492,PHONE-000184,PHONE-004926,2023-06-10T11:11:00,505,SMS,TOWER-0325,LOC-000691,NET-000017,true
CDR-011493,PHONE-000979,PHONE-005639,2023-10-28T11:34:00,407,SMS,TOWER-0047,LOC-000199,NET-000013,true
CDR-011494,PHONE-011624,PHONE-010209,2023-10-18T13:53:00,458,SMS,TOWER-0130,LOC-001307,,true
CDR-011495,PHONE-003953,PHONE-007236,2023-03-20T04:37:00,215,SMS,TOWER-0792,LOC-001049,NET-000009,true
CDR-011496,PHONE-010875,PHONE-010963,2023-10-23T09:18:00,293,VOICE,TOWER-0082,LOC-002842,,true
CDR-011497,PHONE-003396,PHONE-006581,2023-03-20T06:45:00,99,VOICE,TOWER-0501,LOC-000834,NET-000005,true
CDR-011498,PHONE-006069,PHONE-005516,2023-05-10T21:51:00,657,SMS,TOWER-0020,LOC-002025,NET-000014,true
CDR-011499,PHONE-008436,PHONE-005591,2024-02-03T13:42:00,72,VOICE,TOWER-0521,LOC-000059,NET-000024,true
CDR-011500,PHONE-004285,PHONE-001381,2023-08-02T19:40:00,25,SMS,TOWER-0630,LOC-001682,NET-000018,true
CDR-011501,PHONE-005808,PHONE-008827,2024-02-07T21:25:00,302,SMS,TOWER-0235,LOC-001797,NET-000023,true
CDR-011502,PHONE-007329,PHONE-008972,2023-08-10T14:46:00,890,SMS,TOWER-0568,LOC-000536,NET-000018,true
CDR-011503,PHONE-010641,PHONE-009904,2023-05-23T10:55:00,19,VOICE,TOWER-0368,LOC-001920,,true
CDR-011504,PHONE-006035,PHONE-007531,2023-11-18T05:43:00,797,SMS,TOWER-0068,LOC-000338,NET-000027,true
CDR-011505,PHONE-001979,PHONE-006552,2023-01-24T09:44:00,200,VOICE,TOWER-0747,LOC-001314,NET-000024,true
CDR-011506,PHONE-004400,PHONE-009013,2023-01-31T01:40:00,415,SMS,TOWER-0106,LOC-000903,NET-000021,true
CDR-011507,PHONE-000092,PHONE-009018,2023-02-10T13:51:00,432,VOICE,TOWER-0799,LOC-001754,NET-000021,true
CDR-011508,PHONE-002307,PHONE-008386,2023-02-11T10:39:00,877,VOICE,TOWER-0726,LOC-000635,NET-000028,true
CDR-011509,PHONE-009099,PHONE-007172,2023-10-26T05:54:00,219,VOICE,TOWER-0106,LOC-000202,NET-000026,true
CDR-011510,PHONE-009093,PHONE-001076,2022-12-11T10:55:00,715,SMS,TOWER-0245,LOC-001483,NET-000012,true
CDR-011511,PHONE-002767,PHONE-003370,2023-06-15T23:35:00,199,SMS,TOWER-0001,LOC-002242,NET-000019,true
CDR-011512,PHONE-008233,PHONE-001932,2023-05-30T22:15:00,115,VOICE,TOWER-0781,LOC-000550,NET-000016,true
CDR-011513,PHONE-005446,PHONE-000034,2022-11-12T01:36:00,543,SMS,TOWER-0743,LOC-000914,NET-000003,true
CDR-011514,PHONE-010521,PHONE-009860,2024-01-09T05:50:00,338,VOICE,TOWER-0622,LOC-002891,,true
CDR-011515,PHONE-007450,PHONE-005169,2023-10-21T07:17:00,398,VOICE,TOWER-0259,LOC-000449,NET-000017,true
CDR-011516,PHONE-001629,PHONE-001589,2024-01-28T11:16:00,170,VOICE,TOWER-0589,LOC-002667,NET-000023,true
CDR-011517,PHONE-006336,PHONE-006248,2023-06-04T20:46:00,343,VOICE,TOWER-0088,LOC-002282,NET-000015,true
CDR-011518,PHONE-000116,PHONE-000569,2023-05-14T10:51:00,830,VOICE,TOWER-0349,LOC-001988,NET-000016,true
CDR-011519,PHONE-000927,PHONE-003115,2023-12-09T21:08:00,382,VOICE,TOWER-0657,LOC-000507,NET-000007,true
CDR-011520,PHONE-004253,PHONE-005882,2023-06-18T15:36:00,285,VOICE,TOWER-0191,LOC-000207,NET-000010,true
CDR-011521,PHONE-003578,PHONE-007438,2023-05-29T06:08:00,402,VOICE,TOWER-0416,LOC-002485,NET-000002,true
CDR-011522,PHONE-011600,PHONE-010375,2024-01-27T18:25:00,222,VOICE,TOWER-0380,LOC-001861,,true
CDR-011523,PHONE-006035,PHONE-000449,2023-06-14T01:10:00,795,SMS,TOWER-0657,LOC-000022,NET-000027,true
CDR-011524,PHONE-009795,PHONE-010544,2023-08-14T23:21:00,503,SMS,TOWER-0418,LOC-000117,,true
CDR-011525,PHONE-011906,PHONE-011046,2024-01-23T06:36:00,671,SMS,TOWER-0677,LOC-000292,,true
CDR-011526,PHONE-001981,PHONE-011425,2023-12-24T16:57:00,772,SMS,TOWER-0378,LOC-000585,,true
CDR-011527,PHONE-002027,PHONE-002999,2023-03-29T16:40:00,126,VOICE,TOWER-0401,LOC-001934,NET-000019,true
CDR-011528,PHONE-005796,PHONE-006590,2023-08-30T03:20:00,516,VOICE,TOWER-0707,LOC-000539,NET-000011,true
CDR-011529,PHONE-001075,PHONE-005472,2023-10-08T20:38:00,342,SMS,TOWER-0523,LOC-000201,NET-000012,true
CDR-011530,PHONE-000928,PHONE-007766,2023-09-21T02:24:00,25,SMS,TOWER-0134,LOC-000412,NET-000007,true
CDR-011531,PHONE-009767,PHONE-011780,2023-11-26T01:20:00,38,VOICE,TOWER-0643,LOC-000349,,true
CDR-011532,PHONE-005444,PHONE-003097,2023-03-04T14:38:00,290,SMS,TOWER-0793,LOC-001944,NET-000005,true
CDR-011533,PHONE-006792,PHONE-003648,2023-03-15T01:43:00,228,SMS,TOWER-0396,LOC-000998,NET-000008,true
CDR-011534,PHONE-006110,PHONE-001193,2023-05-31T11:50:00,879,VOICE,TOWER-0657,LOC-002216,NET-000010,true
CDR-011535,PHONE-011190,PHONE-006311,2023-10-09T11:29:00,117,VOICE,TOWER-0424,LOC-000007,,true
CDR-011536,PHONE-000769,PHONE-004527,2023-12-11T10:23:00,847,SMS,TOWER-0472,LOC-000615,NET-000008,true
CDR-011537,PHONE-007102,PHONE-005958,2023-03-25T12:43:00,220,SMS,TOWER-0312,LOC-001568,NET-000016,true
CDR-011538,PHONE-007831,PHONE-008598,2023-09-19T05:03:00,727,VOICE,TOWER-0412,LOC-001150,NET-000007,true
CDR-011539,PHONE-008265,PHONE-004445,2022-11-10T07:42:00,272,SMS,TOWER-0381,LOC-000923,NET-000015,true
CDR-011540,PHONE-007041,PHONE-003929,2023-06-18T12:21:00,78,SMS,TOWER-0466,LOC-000631,NET-000002,true
CDR-011541,PHONE-007007,PHONE-001088,2024-03-21T17:08:00,686,SMS,TOWER-0548,LOC-002151,NET-000009,true
CDR-011542,PHONE-006556,PHONE-009259,2023-08-14T01:08:00,31,VOICE,TOWER-0781,LOC-000639,NET-000028,true
CDR-011543,PHONE-008145,PHONE-008378,2023-08-13T19:21:00,737,VOICE,TOWER-0074,LOC-002121,,true
CDR-011544,PHONE-003604,PHONE-001940,2023-08-29T19:23:00,874,SMS,TOWER-0247,LOC-001776,NET-000019,true
CDR-011545,PHONE-008517,PHONE-007757,2023-10-03T15:29:00,777,VOICE,TOWER-0660,LOC-001306,NET-000005,true
CDR-011546,PHONE-001112,PHONE-005110,2023-07-08T12:46:00,599,VOICE,TOWER-0049,LOC-002683,NET-000026,true
CDR-011547,PHONE-003831,PHONE-008198,2023-01-23T23:24:00,813,SMS,TOWER-0326,LOC-002431,NET-000011,true
CDR-011548,PHONE-004593,PHONE-004765,2023-05-31T19:36:00,598,VOICE,TOWER-0348,LOC-001113,NET-000019,true
CDR-011549,PHONE-001585,PHONE-007665,2022-11-05T17:36:00,390,VOICE,TOWER-0430,LOC-001789,NET-000018,true
CDR-011550,PHONE-004787,PHONE-002624,2023-08-14T03:30:00,364,SMS,TOWER-0517,LOC-001872,NET-000002,true
CDR-011551,PHONE-008320,PHONE-005449,2023-09-18T19:48:00,248,SMS,TOWER-0607,LOC-001479,NET-000003,true
CDR-011552,PHONE-006601,PHONE-008675,2023-07-02T11:50:00,154,VOICE,TOWER-0733,LOC-000456,NET-000004,true
CDR-011553,PHONE-002616,PHONE-002601,2023-09-17T03:42:00,14,VOICE,TOWER-0272,LOC-000341,NET-000010,true
CDR-011554,PHONE-011223,PHONE-011260,2023-06-21T20:54:00,358,SMS,TOWER-0238,LOC-002837,,true
CDR-011555,PHONE-004137,PHONE-006056,2023-02-10T21:24:00,670,SMS,TOWER-0785,LOC-000716,NET-000012,true
CDR-011556,PHONE-006703,PHONE-007522,2023-01-10T18:40:00,18,VOICE,TOWER-0237,LOC-001050,NET-000003,true
CDR-011557,PHONE-010372,PHONE-012020,2023-02-18T00:57:00,393,VOICE,TOWER-0418,LOC-000094,,true
CDR-011558,PHONE-004592,PHONE-002994,2022-10-02T11:17:00,729,VOICE,TOWER-0471,LOC-001266,NET-000019,true
CDR-011559,PHONE-004840,PHONE-000940,2024-02-20T09:32:00,254,SMS,TOWER-0363,LOC-000163,NET-000010,true
CDR-011560,PHONE-001204,PHONE-001541,2023-02-11T11:40:00,298,SMS,TOWER-0466,LOC-002158,NET-000017,true
CDR-011561,PHONE-000567,PHONE-008108,2023-12-07T18:16:00,147,VOICE,TOWER-0403,LOC-001380,NET-000016,true
CDR-011562,PHONE-010340,PHONE-010767,2023-11-01T05:15:00,431,VOICE,TOWER-0700,LOC-001219,,true
CDR-011563,PHONE-001067,PHONE-000323,2023-11-25T18:18:00,680,VOICE,TOWER-0006,LOC-001434,NET-000012,true
CDR-011564,PHONE-006697,PHONE-004085,2024-01-15T22:06:00,80,VOICE,TOWER-0423,LOC-002552,NET-000025,true
CDR-011565,PHONE-006108,PHONE-001621,2023-05-20T07:12:00,550,SMS,TOWER-0060,LOC-000941,NET-000023,true
CDR-011566,PHONE-000118,PHONE-002994,2023-07-10T18:18:00,324,SMS,TOWER-0636,LOC-002489,NET-000019,true
CDR-011567,PHONE-002762,PHONE-004766,2023-04-01T07:01:00,70,VOICE,TOWER-0360,LOC-000184,NET-000019,true
CDR-011568,PHONE-010375,PHONE-011247,2023-02-07T14:33:00,162,VOICE,TOWER-0394,LOC-000377,,true
CDR-011569,PHONE-007465,PHONE-008572,2023-08-30T20:20:00,570,VOICE,TOWER-0350,LOC-001097,NET-000022,true
CDR-011570,PHONE-011155,PHONE-010326,2023-05-06T03:01:00,708,VOICE,TOWER-0636,LOC-000150,,true
CDR-011571,PHONE-011605,PHONE-009743,2023-06-21T07:40:00,187,SMS,TOWER-0782,LOC-001489,,true
CDR-011572,PHONE-006157,PHONE-003158,2023-06-28T18:02:00,647,VOICE,TOWER-0774,LOC-000508,NET-000012,true
CDR-011573,PHONE-004597,PHONE-004965,2023-03-18T06:37:00,394,SMS,TOWER-0148,LOC-000661,NET-000007,true
CDR-011574,PHONE-011646,PHONE-010576,2023-09-08T10:30:00,272,VOICE,TOWER-0462,LOC-000592,,true
CDR-011575,PHONE-007749,PHONE-005193,2023-06-16T14:49:00,13,SMS,TOWER-0661,LOC-000825,NET-000022,true
CDR-011576,PHONE-009993,PHONE-009779,2023-11-27T08:50:00,193,SMS,TOWER-0460,LOC-002286,,true
CDR-011577,PHONE-002563,PHONE-000416,2023-06-28T20:33:00,557,SMS,TOWER-0286,LOC-002159,NET-000028,true
CDR-011578,PHONE-007756,PHONE-007126,2023-09-23T13:36:00,684,VOICE,TOWER-0338,LOC-000173,NET-000013,true
CDR-011579,PHONE-001322,PHONE-006581,2023-06-14T17:36:00,145,SMS,TOWER-0199,LOC-001849,NET-000005,true
CDR-011580,PHONE-004439,PHONE-006343,2023-10-15T20:14:00,631,VOICE,TOWER-0757,LOC-001252,NET-000015,true
CDR-011581,PHONE-004374,PHONE-005896,2023-06-25T22:48:00,282,VOICE,TOWER-0148,LOC-000878,NET-000010,true
CDR-011582,PHONE-006005,PHONE-003274,2023-04-25T18:25:00,561,SMS,TOWER-0697,LOC-002497,NET-000013,true
CDR-011583,PHONE-008767,PHONE-006504,2023-05-29T02:12:00,231,VOICE,TOWER-0340,LOC-000525,NET-000022,true
CDR-011584,PHONE-004447,PHONE-009240,2023-06-02T23:19:00,653,VOICE,TOWER-0473,LOC-002349,NET-000015,true
CDR-011585,PHONE-002400,PHONE-008278,2023-05-08T04:05:00,259,VOICE,TOWER-0730,LOC-002187,NET-000028,true
CDR-011586,PHONE-010581,PHONE-011425,2023-07-29T13:08:00,431,VOICE,TOWER-0552,LOC-003012,,true
CDR-011587,PHONE-004037,PHONE-001115,2022-12-07T05:54:00,601,SMS,TOWER-0388,LOC-001021,NET-000003,true
CDR-011588,PHONE-008928,PHONE-001594,2023-09-10T05:07:00,43,SMS,TOWER-0463,LOC-002019,NET-000023,true
CDR-011589,PHONE-011984,PHONE-009514,2023-07-25T02:52:00,548,VOICE,TOWER-0667,LOC-001996,,true
CDR-011590,PHONE-003615,PHONE-006112,2023-07-24T09:17:00,151,VOICE,TOWER-0528,LOC-000348,NET-000013,true
CDR-011591,PHONE-011321,PHONE-011385,2023-08-16T03:05:00,162,VOICE,TOWER-0385,LOC-002710,,true
CDR-011592,PHONE-010821,PHONE-009599,2023-03-02T19:44:00,427,VOICE,TOWER-0668,LOC-002565,,true
CDR-011593,PHONE-001813,PHONE-002420,2023-12-04T01:06:00,839,VOICE,TOWER-0127,LOC-000336,NET-000003,true
CDR-011594,PHONE-005259,PHONE-001845,2023-01-18T14:46:00,658,SMS,TOWER-0077,LOC-000229,NET-000005,true
CDR-011595,PHONE-003426,PHONE-006252,2024-01-23T19:31:00,468,SMS,TOWER-0082,LOC-001466,NET-000010,true
CDR-011596,PHONE-001261,PHONE-005783,2023-04-13T18:55:00,831,SMS,TOWER-0282,LOC-001846,NET-000007,true
CDR-011597,PHONE-003478,PHONE-003417,2023-06-01T05:45:00,780,VOICE,TOWER-0643,LOC-001644,NET-000010,true
CDR-011598,PHONE-010268,PHONE-010019,2023-05-19T09:43:00,796,SMS,TOWER-0384,LOC-002313,,true
CDR-011599,PHONE-008288,PHONE-004849,2023-07-24T06:30:00,668,SMS,TOWER-0321,LOC-002706,NET-000018,true
CDR-011600,PHONE-011166,PHONE-009706,2023-07-07T03:03:00,611,SMS,TOWER-0687,LOC-001783,,true
CDR-011601,PHONE-008795,PHONE-003101,2023-02-18T09:59:00,666,VOICE,TOWER-0625,LOC-000767,NET-000027,true
CDR-011602,PHONE-000793,PHONE-004005,2023-10-24T14:18:00,58,SMS,TOWER-0073,LOC-000600,NET-000018,true
CDR-011603,PHONE-011378,PHONE-005114,2023-04-12T04:17:00,418,VOICE,TOWER-0629,LOC-000905,,true
CDR-011604,PHONE-009944,PHONE-009878,2023-05-18T04:33:00,214,SMS,TOWER-0253,LOC-001055,,true
CDR-011605,PHONE-007920,PHONE-007654,2023-10-06T04:43:00,875,VOICE,TOWER-0221,LOC-000043,NET-000012,true
CDR-011606,PHONE-011750,PHONE-002676,2022-12-06T23:10:00,359,SMS,TOWER-0439,LOC-002292,,true
CDR-011607,PHONE-001249,PHONE-005583,2023-09-24T07:59:00,289,VOICE,TOWER-0782,LOC-002578,NET-000024,true
CDR-011608,PHONE-011760,PHONE-010082,2023-08-20T14:28:00,690,SMS,TOWER-0428,LOC-002034,,true
CDR-011609,PHONE-004676,PHONE-008231,2023-09-03T17:09:00,133,VOICE,TOWER-0722,LOC-000357,NET-000016,true
CDR-011610,PHONE-010714,PHONE-010009,2023-01-18T01:27:00,528,SMS,TOWER-0358,LOC-000581,,true
CDR-011611,PHONE-011041,PHONE-010684,2023-06-08T05:47:00,104,VOICE,TOWER-0055,LOC-002544,,true
CDR-011612,PHONE-000551,PHONE-007395,2023-06-24T17:08:00,851,SMS,TOWER-0512,LOC-001740,NET-000012,true
CDR-011613,PHONE-000948,PHONE-003707,2023-01-20T13:10:00,669,SMS,TOWER-0758,LOC-002448,NET-000012,true
CDR-011614,PHONE-007389,PHONE-001055,2024-01-17T19:39:00,66,SMS,TOWER-0646,LOC-002964,NET-000012,true
CDR-011615,PHONE-005478,PHONE-003160,2023-06-11T23:04:00,280,SMS,TOWER-0363,LOC-001682,NET-000012,true
CDR-011616,PHONE-004715,PHONE-005658,2024-03-03T15:20:00,136,SMS,TOWER-0315,LOC-001213,NET-000013,true
CDR-011617,PHONE-005256,PHONE-011368,2022-11-28T10:14:00,237,VOICE,TOWER-0717,LOC-000286,NET-000005,true
CDR-011618,PHONE-007506,PHONE-009240,2023-10-17T04:50:00,812,VOICE,TOWER-0273,LOC-002832,NET-000015,true
CDR-011619,PHONE-011832,PHONE-010632,2023-03-03T12:46:00,354,VOICE,TOWER-0496,LOC-000718,,true
CDR-011620,PHONE-002400,PHONE-006479,2023-10-07T20:31:00,394,VOICE,TOWER-0060,LOC-002857,NET-000028,true
CDR-011621,PHONE-004764,PHONE-002991,2023-11-25T23:47:00,827,VOICE,TOWER-0139,LOC-002948,NET-000019,true
CDR-011622,PHONE-000977,PHONE-002458,2023-10-22T14:05:00,547,VOICE,TOWER-0498,LOC-000328,NET-000011,true
CDR-011623,PHONE-002385,PHONE-005109,2023-10-11T02:52:00,189,SMS,TOWER-0519,LOC-001772,NET-000010,true
CDR-011624,PHONE-011089,PHONE-011912,2022-12-27T00:40:00,434,VOICE,TOWER-0602,LOC-000082,,true
CDR-011625,PHONE-001814,PHONE-009215,2023-06-04T23:09:00,463,VOICE,TOWER-0458,LOC-002597,NET-000003,true
CDR-011626,PHONE-003059,PHONE-000363,2023-07-10T19:08:00,490,SMS,TOWER-0260,LOC-000375,NET-000011,true
CDR-011627,PHONE-007176,PHONE-006643,2023-05-12T02:54:00,438,VOICE,TOWER-0726,LOC-000626,NET-000026,true
CDR-011628,PHONE-007013,PHONE-001139,2023-09-21T16:10:00,525,SMS,TOWER-0720,LOC-000720,NET-000009,true
CDR-011629,PHONE-011074,PHONE-010763,2023-04-11T06:29:00,342,VOICE,TOWER-0518,LOC-000161,,true
CDR-011630,PHONE-001001,PHONE-008427,2023-02-05T04:33:00,471,SMS,TOWER-0172,LOC-000870,NET-000019,true
CDR-011631,PHONE-000520,PHONE-000375,2023-12-05T05:48:00,218,SMS,TOWER-0755,LOC-000484,NET-000020,true
CDR-011632,PHONE-001803,PHONE-005345,2023-06-05T03:41:00,718,VOICE,TOWER-0352,LOC-000315,,true
CDR-011633,PHONE-004048,PHONE-004046,2023-05-29T18:28:00,703,VOICE,TOWER-0030,LOC-000652,NET-000025,true
CDR-011634,PHONE-001874,PHONE-003863,2023-05-21T17:19:00,487,VOICE,TOWER-0189,LOC-002369,NET-000008,true
CDR-011635,PHONE-006852,PHONE-006107,2023-08-12T01:27:00,24,SMS,TOWER-0290,LOC-002976,NET-000015,true
CDR-011636,PHONE-009092,PHONE-010519,2023-05-18T21:24:00,749,SMS,TOWER-0229,LOC-002683,,true
CDR-011637,PHONE-006708,PHONE-004254,2023-07-28T10:08:00,789,SMS,TOWER-0528,LOC-001870,NET-000022,true
CDR-011638,PHONE-005588,PHONE-007346,2023-02-06T17:00:00,189,VOICE,TOWER-0591,LOC-000079,NET-000024,true
CDR-011639,PHONE-004509,PHONE-001552,2024-02-28T21:21:00,428,SMS,TOWER-0478,LOC-002711,NET-000028,true
CDR-011640,PHONE-004765,PHONE-008427,2024-02-24T04:52:00,159,SMS,TOWER-0357,LOC-000382,NET-000019,true
CDR-011641,PHONE-001752,PHONE-004763,2023-10-29T18:21:00,27,SMS,TOWER-0777,LOC-001637,NET-000019,true
CDR-011642,PHONE-008113,PHONE-002997,2023-04-04T17:19:00,858,SMS,TOWER-0565,LOC-000501,NET-000016,true
CDR-011643,PHONE-006342,PHONE-000480,2023-12-22T02:29:00,265,VOICE,TOWER-0318,LOC-000462,NET-000015,true
CDR-011644,PHONE-003326,PHONE-006089,2023-08-06T00:32:00,642,SMS,TOWER-0796,LOC-002186,NET-000017,true
CDR-011645,PHONE-008056,PHONE-008274,2023-05-24T02:25:00,182,SMS,TOWER-0238,LOC-000067,NET-000015,true
CDR-011646,PHONE-002434,PHONE-001091,2022-12-31T07:20:00,243,SMS,TOWER-0094,LOC-001398,NET-000024,true
CDR-011647,PHONE-008445,PHONE-000013,2023-03-22T10:50:00,122,VOICE,TOWER-0114,LOC-001684,NET-000019,true
CDR-011648,PHONE-009016,PHONE-002277,2022-10-09T19:16:00,804,VOICE,TOWER-0301,LOC-000418,NET-000021,true
CDR-011649,PHONE-002009,PHONE-002467,2023-12-10T10:01:00,723,VOICE,TOWER-0663,LOC-001986,NET-000001,true
