transaction_id,source_account_id,target_account_id,amount,currency,timestamp,transaction_type,reference,case_id,evidence_id
TX005901,ACC02441,ACC02442,500000,INR,2025-07-16T11:12:43,UPI,TXN-00005901,C0301,nan
TX005902,ACC02441,ACC02442,100000,INR,2025-11-21T19:53:06,RTGS,TXN-00005902,C0301,nan
TX005903,ACC02444,ACC02442,1200,INR,2025-01-04T11:10:26,NEFT,TXN-00005903,C0301,nan
TX005904,ACC02443,ACC02441,250000,INR,2025-06-27T01:45:32,UPI,TXN-00005904,C0301,E08497
TX005905,ACC02444,ACC02441,5000,INR,2025-01-06T15:02:25,IMPS,TXN-00005905,C0301,nan
TX005906,ACC02442,ACC02443,500000,INR,2025-03-16T05:18:22,IMPS,TXN-00005906,C0301,nan
TX005907,ACC02443,ACC02444,1000000,INR,2025-04-15T05:32:12,RTGS,TXN-00005907,C0301,nan
TX005908,ACC02441,ACC02444,100000,INR,2025-06-07T16:07:56,IMPS,TXN-00005908,C0301,nan
TX005909,ACC02441,ACC02443,50000,INR,2025-12-13T09:32:46,RTGS,TXN-00005909,C0301,nan
TX005910,ACC02442,ACC02441,2500,INR,2025-02-15T19:45:19,UPI,TXN-00005910,C0301,nan
TX005911,ACC02443,ACC02442,350000,INR,2025-06-23T22:41:25,NEFT,TXN-00005911,C0301,nan
TX005912,ACC02443,ACC02441,750000,INR,2025-03-30T10:04:41,NEFT,TXN-00005912,C0301,nan
TX005913,ACC02449,ACC02450,500000,INR,2025-07-25T16:08:56,IMPS,TXN-00005913,C0302,nan
TX005914,ACC02445,ACC02446,750000,INR,2025-01-11T14:25:43,UPI,TXN-00005914,C0302,nan
TX005915,ACC02448,ACC02450,5000,INR,2025-03-30T06:41:09,IMPS,TXN-00005915,C0302,E08499
TX005916,ACC02447,ACC02446,8500,INR,2025-11-14T04:20:05,UPI,TXN-00005916,C0302,nan
TX005917,ACC02448,ACC02450,50000,INR,2025-10-03T04:19:56,UPI,TXN-00005917,C0302,nan
TX005918,ACC02446,ACC02450,750000,INR,2025-02-16T15:00:51,NEFT,TXN-00005918,C0302,nan
TX005919,ACC02445,ACC02449,100000,INR,2025-01-08T19:11:39,NEFT,TXN-00005919,C0302,nan
TX005920,ACC02450,ACC02445,100000,INR,2025-03-17T00:15:49,IMPS,TXN-00005920,C0302,nan
TX005921,ACC02454,ACC02452,1200,INR,2025-06-08T03:53:16,UPI,TXN-00005921,C0304,nan
TX005922,ACC02456,ACC02458,75000,INR,2025-05-22T14:13:32,NEFT,TXN-00005922,C0304,E08504
TX005923,ACC02457,ACC02452,100000,INR,2025-02-07T01:22:11,RTGS,TXN-00005923,C0304,nan
TX005924,ACC02456,ACC02454,2500,INR,2025-12-21T23:02:58,UPI,TXN-00005924,C0304,nan
TX005925,ACC02454,ACC02455,1200,INR,2025-02-09T06:44:20,NEFT,TXN-00005925,C0304,E08505
TX005926,ACC02458,ACC02453,350000,INR,2025-06-11T23:39:06,NEFT,TXN-00005926,C0304,nan
TX005927,ACC02452,ACC02458,8500,INR,2025-10-18T12:12:45,IMPS,TXN-00005927,C0304,nan
TX005928,ACC02458,ACC02453,750000,INR,2025-04-11T14:02:30,NEFT,TXN-00005928,C0304,E08506
TX005929,ACC02455,ACC02456,75000,INR,2025-05-07T22:52:41,IMPS,TXN-00005929,C0304,nan
TX005930,ACC02455,ACC02456,42000,INR,2025-09-12T19:12:40,RTGS,TXN-00005930,C0304,E08507
TX005931,ACC02452,ACC02454,75000,INR,2025-11-22T06:45:20,NEFT,TXN-00005931,C0304,nan
TX005932,ACC02452,ACC02455,42000,INR,2025-08-07T19:41:56,RTGS,TXN-00005932,C0304,nan
TX005933,ACC02458,ACC02457,50000,INR,2025-10-10T03:50:25,UPI,TXN-00005933,C0304,nan
TX005934,ACC02457,ACC02454,500000,INR,2025-01-08T07:45:53,UPI,TXN-00005934,C0304,nan
TX005935,ACC02458,ACC02452,2500,INR,2025-12-02T01:45:24,IMPS,TXN-00005935,C0304,nan
TX005936,ACC02453,ACC02457,8500,INR,2025-01-15T08:28:34,IMPS,TXN-00005936,C0304,nan
TX005937,ACC02455,ACC02454,2500,INR,2025-12-16T12:24:19,RTGS,TXN-00005937,C0304,nan
TX005938,ACC02452,ACC02453,150000,INR,2025-06-09T02:49:11,NEFT,TXN-00005938,C0304,nan
TX005939,ACC02452,ACC02456,150000,INR,2025-06-09T23:56:51,IMPS,TXN-00005939,C0304,nan
TX005940,ACC02453,ACC02455,750000,INR,2025-03-17T14:38:46,IMPS,TXN-00005940,C0304,nan
TX005941,ACC02455,ACC02454,500,INR,2025-10-08T10:56:48,UPI,TXN-00005941,C0304,nan
TX005942,ACC02462,ACC02461,350000,INR,2025-05-09T02:35:33,RTGS,TXN-00005942,C0305,nan
TX005943,ACC02459,ACC02461,42000,INR,2025-12-02T20:07:15,NEFT,TXN-00005943,C0305,nan
TX005944,ACC02459,ACC02461,150000,INR,2025-07-11T14:53:27,NEFT,TXN-00005944,C0305,E08513
TX005945,ACC02461,ACC02462,1000000,INR,2025-08-19T06:48:48,RTGS,TXN-00005945,C0305,nan
TX005946,ACC02460,ACC02462,2500,INR,2025-02-16T09:07:39,RTGS,TXN-00005946,C0305,nan
TX005947,ACC02461,ACC02459,500,INR,2025-07-11T21:33:40,IMPS,TXN-00005947,C0305,nan
TX005948,ACC02459,ACC02460,500,INR,2025-10-20T14:56:41,UPI,TXN-00005948,C0305,nan
TX005949,ACC02462,ACC02461,500000,INR,2025-05-28T16:34:08,IMPS,TXN-00005949,C0305,nan
TX005950,ACC02460,ACC02461,750000,INR,2025-02-14T17:40:38,NEFT,TXN-00005950,C0305,E08514
TX005951,ACC02462,ACC02461,15000,INR,2025-07-14T15:50:45,UPI,TXN-00005951,C0305,nan
TX005952,ACC02464,ACC02463,8500,INR,2025-04-12T05:23:10,UPI,TXN-00005952,C0306,nan
TX005953,ACC02463,ACC02464,8500,INR,2025-06-21T07:50:54,NEFT,TXN-00005953,C0306,nan
TX005954,ACC02463,ACC02464,42000,INR,2025-09-07T22:50:01,IMPS,TXN-00005954,C0306,nan
TX005955,ACC02464,ACC02463,150000,INR,2025-05-05T13:10:48,NEFT,TXN-00005955,C0306,nan
TX005956,ACC02464,ACC02463,500000,INR,2025-10-17T09:50:03,RTGS,TXN-00005956,C0306,nan
TX005957,ACC02463,ACC02464,1000000,INR,2025-09-18T07:29:05,NEFT,TXN-00005957,C0306,nan
TX005958,ACC02463,ACC02464,5000,INR,2025-04-15T12:22:49,UPI,TXN-00005958,C0306,nan
TX005959,ACC02464,ACC02463,75000,INR,2025-08-02T01:21:46,RTGS,TXN-00005959,C0306,nan
TX005960,ACC02464,ACC02463,25000,INR,2025-07-31T01:45:02,UPI,TXN-00005960,C0306,nan
TX005961,ACC02464,ACC02463,8500,INR,2025-08-11T06:05:56,RTGS,TXN-00005961,C0306,nan
TX005962,ACC02463,ACC02464,500,INR,2025-10-14T22:35:48,IMPS,TXN-00005962,C0306,E08516
TX005963,ACC02464,ACC02463,250000,INR,2025-10-18T07:06:47,NEFT,TXN-00005963,C0306,nan
TX005964,ACC02465,ACC02466,250000,INR,2025-07-30T03:38:31,UPI,TXN-00005964,C0307,E08522
TX005965,ACC02467,ACC02465,5000,INR,2025-03-02T04:18:00,NEFT,TXN-00005965,C0307,E08523
TX005966,ACC02465,ACC02466,500,INR,2025-03-02T11:10:18,NEFT,TXN-00005966,C0307,nan
TX005967,ACC02465,ACC02467,75000,INR,2025-05-05T02:32:21,UPI,TXN-00005967,C0307,nan
TX005968,ACC02467,ACC02466,8500,INR,2025-05-24T17:49:37,RTGS,TXN-00005968,C0307,nan
TX005969,ACC02467,ACC02466,100000,INR,2025-08-04T02:11:03,NEFT,TXN-00005969,C0307,nan
TX005970,ACC02465,ACC02467,42000,INR,2025-03-14T21:28:58,IMPS,TXN-00005970,C0307,nan
TX005971,ACC02467,ACC02465,5000,INR,2025-02-28T11:02:06,UPI,TXN-00005971,C0307,nan
TX005972,ACC02466,ACC02465,25000,INR,2025-02-22T22:37:17,RTGS,TXN-00005972,C0307,nan
TX005973,ACC02467,ACC02465,2500,INR,2025-02-15T18:55:59,UPI,TXN-00005973,C0307,E08524
TX005974,ACC02467,ACC02466,100000,INR,2025-06-03T10:33:03,UPI,TXN-00005974,C0307,nan
TX005975,ACC02466,ACC02467,42000,INR,2025-01-29T06:36:30,NEFT,TXN-00005975,C0307,E08525
TX005976,ACC02466,ACC02467,75000,INR,2025-05-21T08:58:06,UPI,TXN-00005976,C0307,nan
TX005977,ACC02470,ACC02469,250000,INR,2025-07-27T03:18:48,UPI,TXN-00005977,C0308,nan
TX005978,ACC02468,ACC02471,2500,INR,2025-07-31T12:29:04,IMPS,TXN-00005978,C0308,nan
TX005979,ACC02469,ACC02470,8500,INR,2025-07-23T02:14:25,NEFT,TXN-00005979,C0308,nan
TX005980,ACC02471,ACC02468,150000,INR,2025-06-06T03:58:44,RTGS,TXN-00005980,C0308,nan
TX005981,ACC02471,ACC02470,8500,INR,2025-08-23T08:14:40,UPI,TXN-00005981,C0308,nan
TX005982,ACC02471,ACC02469,50000,INR,2025-08-26T15:51:47,IMPS,TXN-00005982,C0308,nan
TX005983,ACC02469,ACC02468,1200,INR,2025-06-11T19:38:46,IMPS,TXN-00005983,C0308,nan
TX005984,ACC02469,ACC02471,50000,INR,2025-08-12T11:13:32,NEFT,TXN-00005984,C0308,nan
TX005985,ACC02472,ACC02473,1000000,INR,2025-08-04T21:13:19,NEFT,TXN-00005985,C0309,nan
TX005986,ACC02474,ACC02472,15000,INR,2025-05-22T01:13:39,NEFT,TXN-00005986,C0309,nan
TX005987,ACC02474,ACC02475,15000,INR,2025-07-14T09:18:32,UPI,TXN-00005987,C0309,nan
TX005988,ACC02474,ACC02475,250000,INR,2025-05-03T13:27:26,IMPS,TXN-00005988,C0309,nan
TX005989,ACC02474,ACC02472,42000,INR,2025-04-25T15:52:38,NEFT,TXN-00005989,C0309,nan
TX005990,ACC02473,ACC02474,150000,INR,2025-08-17T23:15:15,UPI,TXN-00005990,C0309,nan
TX005991,ACC02474,ACC02473,8500,INR,2025-08-24T21:46:35,UPI,TXN-00005991,C0309,nan
TX005992,ACC02475,ACC02472,1000000,INR,2025-05-27T10:02:31,NEFT,TXN-00005992,C0309,nan
TX005993,ACC02475,ACC02473,25000,INR,2025-08-25T22:08:00,RTGS,TXN-00005993,C0309,nan
TX005994,ACC02472,ACC02473,15000,INR,2025-04-19T15:02:24,NEFT,TXN-00005994,C0309,nan
TX005995,ACC02476,ACC02480,150000,INR,2025-12-21T19:18:54,RTGS,TXN-00005995,C0310,nan
TX005996,ACC02480,ACC02477,500,INR,2025-12-12T11:24:12,RTGS,TXN-00005996,C0310,nan
TX005997,ACC02476,ACC02481,250000,INR,2025-08-01T04:02:14,IMPS,TXN-00005997,C0310,nan
TX005998,ACC02479,ACC02481,15000,INR,2025-02-17T06:38:22,NEFT,TXN-00005998,C0310,nan
TX005999,ACC02481,ACC02480,1000000,INR,2025-01-13T23:34:33,UPI,TXN-00005999,C0310,E08535
TX006000,ACC02479,ACC02477,750000,INR,2025-06-23T17:22:41,NEFT,TXN-00006000,C0310,nan
TX006001,ACC02481,ACC02480,500000,INR,2025-08-22T20:43:30,NEFT,TXN-00006001,C0310,E08536
TX006002,ACC02479,ACC02478,25000,INR,2025-01-17T16:38:29,UPI,TXN-00006002,C0310,nan
TX006003,ACC02481,ACC02480,750000,INR,2025-05-07T02:30:08,IMPS,TXN-00006003,C0310,nan
TX006004,ACC02477,ACC02479,500,INR,2025-01-11T08:38:37,IMPS,TXN-00006004,C0310,nan
TX006005,ACC02480,ACC02479,500000,INR,2025-08-27T05:59:27,RTGS,TXN-00006005,C0310,nan
TX006006,ACC02476,ACC02481,42000,INR,2025-08-22T08:12:16,RTGS,TXN-00006006,C0310,E08537
TX006007,ACC02481,ACC02477,1000000,INR,2025-08-22T12:44:44,UPI,TXN-00006007,C0310,nan
TX006008,ACC02476,ACC02481,500,INR,2025-08-05T12:16:11,NEFT,TXN-00006008,C0310,nan
TX006009,ACC02476,ACC02479,50000,INR,2025-07-07T03:11:17,RTGS,TXN-00006009,C0310,nan
TX006010,ACC02477,ACC02480,75000,INR,2025-09-30T12:49:16,NEFT,TXN-00006010,C0310,nan
TX006011,ACC02478,ACC02477,75000,INR,2025-05-18T18:15:50,UPI,TXN-00006011,C0310,nan
TX006012,ACC02478,ACC02477,150000,INR,2025-03-07T00:58:07,UPI,TXN-00006012,C0310,nan
TX006013,ACC02478,ACC02480,350000,INR,2025-04-02T04:47:17,NEFT,TXN-00006013,C0310,nan
TX006014,ACC02476,ACC02480,500000,INR,2025-03-12T17:39:36,UPI,TXN-00006014,C0310,nan
TX006015,ACC02481,ACC02476,25000,INR,2025-08-31T20:28:22,RTGS,TXN-00006015,C0310,nan
TX006016,ACC02480,ACC02476,1000000,INR,2025-03-23T12:04:28,IMPS,TXN-00006016,C0310,nan
TX006017,ACC02480,ACC02476,250000,INR,2025-03-04T19:11:20,IMPS,TXN-00006017,C0310,nan
TX006018,ACC02483,ACC02485,2500,INR,2025-08-26T22:27:44,IMPS,TXN-00006018,C0312,nan
TX006019,ACC02483,ACC02484,350000,INR,2025-02-18T09:37:09,IMPS,TXN-00006019,C0312,E08548
TX006020,ACC02485,ACC02487,8500,INR,2025-06-26T05:33:13,NEFT,TXN-00006020,C0312,nan
TX006021,ACC02488,ACC02485,250000,INR,2025-10-23T00:00:27,RTGS,TXN-00006021,C0312,nan
TX006022,ACC02487,ACC02484,42000,INR,2025-05-23T22:51:01,NEFT,TXN-00006022,C0312,nan
TX006023,ACC02488,ACC02487,350000,INR,2025-10-15T07:30:51,NEFT,TXN-00006023,C0312,nan
TX006024,ACC02485,ACC02483,2500,INR,2025-07-01T10:45:11,NEFT,TXN-00006024,C0312,nan
TX006025,ACC02488,ACC02487,350000,INR,2025-02-08T15:52:37,UPI,TXN-00006025,C0312,nan
TX006026,ACC02487,ACC02483,500,INR,2025-07-27T23:29:17,UPI,TXN-00006026,C0312,nan
TX006027,ACC02486,ACC02487,500000,INR,2025-02-06T18:04:22,RTGS,TXN-00006027,C0312,nan
TX006028,ACC02488,ACC02486,2500,INR,2025-01-26T10:57:00,NEFT,TXN-00006028,C0312,nan
TX006029,ACC02483,ACC02487,1200,INR,2025-02-17T10:03:34,UPI,TXN-00006029,C0312,nan
TX006030,ACC02496,ACC02493,150000,INR,2025-01-23T10:59:52,NEFT,TXN-00006030,C0313,nan
TX006031,ACC02496,ACC02499,1000000,INR,2025-08-23T03:14:32,RTGS,TXN-00006031,C0313,nan
TX006032,ACC02500,ACC02492,250000,INR,2025-11-09T15:26:53,NEFT,TXN-00006032,C0313,nan
TX006033,ACC02500,ACC02496,1200,INR,2025-06-20T16:40:54,IMPS,TXN-00006033,C0313,E08556
TX006034,ACC02495,ACC02492,5000,INR,2025-10-29T10:02:16,UPI,TXN-00006034,C0313,E08557
TX006035,ACC02499,ACC02494,250000,INR,2025-05-05T12:10:30,RTGS,TXN-00006035,C0313,nan
TX006036,ACC02493,ACC02491,2500,INR,2025-05-16T03:56:20,UPI,TXN-00006036,C0313,nan
TX006037,ACC02493,ACC02495,1200,INR,2025-05-06T02:05:11,NEFT,TXN-00006037,C0313,nan
TX006038,ACC02494,ACC02493,15000,INR,2025-01-09T03:55:14,RTGS,TXN-00006038,C0313,nan
TX006039,ACC02489,ACC02496,250000,INR,2025-06-29T14:53:03,RTGS,TXN-00006039,C0313,nan
TX006040,ACC02495,ACC02489,250000,INR,2025-02-16T06:40:12,NEFT,TXN-00006040,C0313,nan
TX006041,ACC02494,ACC02493,150000,INR,2025-08-25T07:15:25,RTGS,TXN-00006041,C0313,nan
TX006042,ACC02492,ACC02490,1200,INR,2025-03-13T06:02:01,IMPS,TXN-00006042,C0313,nan
TX006043,ACC02490,ACC02499,75000,INR,2025-08-12T13:30:57,NEFT,TXN-00006043,C0313,nan
TX006044,ACC02498,ACC02500,750000,INR,2025-05-03T15:36:49,RTGS,TXN-00006044,C0313,nan
TX006045,ACC02489,ACC02499,100000,INR,2025-11-27T15:38:45,IMPS,TXN-00006045,C0313,nan
TX006046,ACC02490,ACC02498,2500,INR,2025-11-23T00:12:12,UPI,TXN-00006046,C0313,nan
TX006047,ACC02491,ACC02497,350000,INR,2025-09-14T03:48:16,NEFT,TXN-00006047,C0313,nan
TX006048,ACC02493,ACC02492,500000,INR,2025-06-11T06:50:01,IMPS,TXN-00006048,C0313,nan
TX006049,ACC02500,ACC02496,750000,INR,2025-12-04T01:17:30,IMPS,TXN-00006049,C0313,nan
TX006050,ACC02499,ACC02493,75000,INR,2025-04-30T17:46:41,IMPS,TXN-00006050,C0313,nan
TX006051,ACC02500,ACC02497,500000,INR,2025-08-25T05:05:18,UPI,TXN-00006051,C0313,nan
TX006052,ACC02489,ACC02490,500000,INR,2025-12-16T08:18:58,IMPS,TXN-00006052,C0313,nan
TX006053,ACC02496,ACC02493,100000,INR,2025-06-01T00:28:19,NEFT,TXN-00006053,C0313,nan
TX006054,ACC02493,ACC02495,500000,INR,2025-04-01T06:13:03,UPI,TXN-00006054,C0313,nan
TX006055,ACC02492,ACC02493,100000,INR,2025-06-22T18:53:42,IMPS,TXN-00006055,C0313,nan
TX006056,ACC02499,ACC02500,500000,INR,2025-12-24T21:25:41,NEFT,TXN-00006056,C0313,nan
TX006057,ACC02495,ACC02494,500,INR,2025-04-08T09:17:04,RTGS,TXN-00006057,C0313,nan
TX006058,ACC02501,ACC02502,350000,INR,2025-01-21T23:28:40,UPI,TXN-00006058,C0315,E08566
TX006059,ACC02502,ACC02501,500,INR,2025-08-05T11:03:48,UPI,TXN-00006059,C0315,nan
TX006060,ACC02501,ACC02502,500,INR,2025-07-23T02:13:49,UPI,TXN-00006060,C0315,E08567
TX006061,ACC02501,ACC02502,750000,INR,2025-01-16T06:38:55,IMPS,TXN-00006061,C0315,E08568
TX006062,ACC02502,ACC02501,1000000,INR,2025-05-08T12:57:30,RTGS,TXN-00006062,C0315,nan
TX006063,ACC02502,ACC02501,1000000,INR,2025-09-26T17:18:29,IMPS,TXN-00006063,C0315,nan
TX006064,ACC02502,ACC02501,750000,INR,2025-07-14T15:16:33,RTGS,TXN-00006064,C0315,nan
TX006065,ACC02512,ACC02516,150000,INR,2025-07-05T12:36:06,NEFT,TXN-00006065,C0316,nan
TX006066,ACC02518,ACC02504,500000,INR,2025-07-04T23:38:53,NEFT,TXN-00006066,C0316,nan
TX006067,ACC02513,ACC02504,150000,INR,2025-07-04T10:59:04,NEFT,TXN-00006067,C0316,nan
TX006068,ACC02509,ACC02515,250000,INR,2025-07-25T01:39:21,RTGS,TXN-00006068,C0316,nan
TX006069,ACC02507,ACC02506,100000,INR,2025-07-29T12:32:05,NEFT,TXN-00006069,C0316,nan
TX006070,ACC02517,ACC02518,75000,INR,2025-08-23T18:32:55,UPI,TXN-00006070,C0316,nan
TX006071,ACC02518,ACC02516,8500,INR,2025-08-31T04:37:13,NEFT,TXN-00006071,C0316,nan
TX006072,ACC02513,ACC02508,50000,INR,2025-08-02T19:30:32,RTGS,TXN-00006072,C0316,nan
TX006073,ACC02504,ACC02518,1200,INR,2025-06-29T17:40:52,UPI,TXN-00006073,C0316,nan
TX006074,ACC02515,ACC02513,5000,INR,2025-07-01T14:40:30,RTGS,TXN-00006074,C0316,nan
TX006075,ACC02510,ACC02516,50000,INR,2025-06-30T03:03:08,RTGS,TXN-00006075,C0316,nan
TX006076,ACC02516,ACC02512,75000,INR,2025-08-11T19:55:40,NEFT,TXN-00006076,C0316,nan
TX006077,ACC02505,ACC02506,350000,INR,2025-08-03T13:04:51,IMPS,TXN-00006077,C0316,nan
TX006078,ACC02511,ACC02506,1200,INR,2025-07-05T20:53:06,UPI,TXN-00006078,C0316,nan
TX006079,ACC02516,ACC02511,100000,INR,2025-08-08T00:57:29,IMPS,TXN-00006079,C0316,nan
TX006080,ACC02514,ACC02504,8500,INR,2025-07-31T01:04:18,NEFT,TXN-00006080,C0316,nan
TX006081,ACC02512,ACC02507,42000,INR,2025-07-02T10:22:27,IMPS,TXN-00006081,C0316,nan
TX006082,ACC02511,ACC02508,15000,INR,2025-08-06T01:44:24,UPI,TXN-00006082,C0316,nan
TX006083,ACC02516,ACC02507,75000,INR,2025-07-03T15:36:20,UPI,TXN-00006083,C0316,nan
TX006084,ACC02511,ACC02508,350000,INR,2025-08-01T12:53:23,RTGS,TXN-00006084,C0316,nan
TX006085,ACC02513,ACC02518,500000,INR,2025-06-21T18:04:27,IMPS,TXN-00006085,C0316,nan
TX006086,ACC02516,ACC02505,100000,INR,2025-07-03T04:01:42,RTGS,TXN-00006086,C0316,nan
TX006087,ACC02512,ACC02517,1000000,INR,2025-07-14T07:51:53,NEFT,TXN-00006087,C0316,E08581
TX006088,ACC02505,ACC02504,42000,INR,2025-07-11T03:46:40,NEFT,TXN-00006088,C0316,nan
TX006089,ACC02515,ACC02506,5000,INR,2025-07-04T07:21:02,RTGS,TXN-00006089,C0316,nan
TX006090,ACC02515,ACC02510,42000,INR,2025-07-25T07:09:35,UPI,TXN-00006090,C0316,nan
TX006091,ACC02514,ACC02512,500000,INR,2025-07-08T07:33:35,RTGS,TXN-00006091,C0316,nan
TX006092,ACC02506,ACC02503,500,INR,2025-08-24T02:14:22,NEFT,TXN-00006092,C0316,nan
TX006093,ACC02510,ACC02505,42000,INR,2025-07-06T03:49:35,IMPS,TXN-00006093,C0316,nan
TX006094,ACC02514,ACC02504,1200,INR,2025-07-03T04:06:36,NEFT,TXN-00006094,C0316,nan
TX006095,ACC02508,ACC02518,150000,INR,2025-08-14T15:07:33,NEFT,TXN-00006095,C0316,nan
TX006096,ACC02513,ACC02515,500000,INR,2025-08-30T06:21:14,IMPS,TXN-00006096,C0316,nan
TX006097,ACC02514,ACC02508,1200,INR,2025-08-06T10:31:47,RTGS,TXN-00006097,C0316,nan
TX006098,ACC02517,ACC02505,5000,INR,2025-07-09T14:52:23,IMPS,TXN-00006098,C0316,E08582
TX006099,ACC02512,ACC02509,150000,INR,2025-08-13T19:54:48,RTGS,TXN-00006099,C0316,nan
TX006100,ACC02504,ACC02517,25000,INR,2025-07-24T00:32:44,RTGS,TXN-00006100,C0316,nan
TX006101,ACC02512,ACC02515,8500,INR,2025-07-26T20:15:04,RTGS,TXN-00006101,C0316,nan
TX006102,ACC02504,ACC02514,750000,INR,2025-06-20T16:15:45,RTGS,TXN-00006102,C0316,nan
TX006103,ACC02511,ACC02507,150000,INR,2025-08-08T17:23:08,IMPS,TXN-00006103,C0316,E08583
TX006104,ACC02511,ACC02510,50000,INR,2025-07-03T15:22:31,UPI,TXN-00006104,C0316,nan
TX006105,ACC02513,ACC02503,1000000,INR,2025-08-19T23:43:50,UPI,TXN-00006105,C0316,nan
TX006106,ACC02512,ACC02518,15000,INR,2025-07-13T12:53:26,RTGS,TXN-00006106,C0316,E08584
TX006107,ACC02510,ACC02509,5000,INR,2025-07-12T19:34:48,RTGS,TXN-00006107,C0316,nan
TX006108,ACC02514,ACC02503,1200,INR,2025-08-10T21:30:16,UPI,TXN-00006108,C0316,nan
TX006109,ACC02551,ACC02546,75000,INR,2025-03-13T02:50:14,RTGS,TXN-00006109,C0317,nan
TX006110,ACC02541,ACC02524,100000,INR,2025-07-16T00:21:50,IMPS,TXN-00006110,C0317,nan
TX006111,ACC02526,ACC02547,50000,INR,2025-04-02T23:30:08,IMPS,TXN-00006111,C0317,E08600
TX006112,ACC02548,ACC02539,250000,INR,2025-07-24T04:06:46,RTGS,TXN-00006112,C0317,nan
TX006113,ACC02525,ACC02539,15000,INR,2025-03-18T23:41:14,NEFT,TXN-00006113,C0317,nan
TX006114,ACC02549,ACC02526,750000,INR,2025-04-24T05:53:50,IMPS,TXN-00006114,C0317,nan
TX006115,ACC02524,ACC02527,5000,INR,2025-07-23T07:17:22,NEFT,TXN-00006115,C0317,nan
TX006116,ACC02527,ACC02549,75000,INR,2025-08-20T14:11:09,UPI,TXN-00006116,C0317,nan
TX006117,ACC02538,ACC02535,500000,INR,2025-08-12T03:39:23,UPI,TXN-00006117,C0317,nan
TX006118,ACC02532,ACC02552,50000,INR,2025-05-01T17:56:59,RTGS,TXN-00006118,C0317,nan
TX006119,ACC02551,ACC02543,5000,INR,2025-04-26T12:34:05,RTGS,TXN-00006119,C0317,nan
TX006120,ACC02531,ACC02547,42000,INR,2025-03-30T13:44:56,IMPS,TXN-00006120,C0317,nan
TX006121,ACC02526,ACC02532,1200,INR,2025-07-23T15:33:05,UPI,TXN-00006121,C0317,nan
TX006122,ACC02534,ACC02522,8500,INR,2025-07-04T20:01:19,UPI,TXN-00006122,C0317,nan
TX006123,ACC02530,ACC02541,15000,INR,2025-06-14T10:14:44,IMPS,TXN-00006123,C0317,nan
TX006124,ACC02534,ACC02539,1200,INR,2025-08-14T08:47:42,UPI,TXN-00006124,C0317,nan
TX006125,ACC02536,ACC02525,100000,INR,2025-08-24T21:24:56,RTGS,TXN-00006125,C0317,nan
TX006126,ACC02531,ACC02528,15000,INR,2025-03-12T20:01:07,IMPS,TXN-00006126,C0317,nan
TX006127,ACC02544,ACC02519,250000,INR,2025-03-30T01:24:54,UPI,TXN-00006127,C0317,nan
TX006128,ACC02542,ACC02549,500,INR,2025-05-18T06:01:04,RTGS,TXN-00006128,C0317,nan
TX006129,ACC02540,ACC02546,100000,INR,2025-06-29T19:01:43,IMPS,TXN-00006129,C0317,nan
TX006130,ACC02546,ACC02531,15000,INR,2025-07-02T08:16:37,NEFT,TXN-00006130,C0317,E08601
TX006131,ACC02526,ACC02532,75000,INR,2025-05-07T02:10:21,NEFT,TXN-00006131,C0317,nan
TX006132,ACC02533,ACC02548,25000,INR,2025-07-28T09:26:59,IMPS,TXN-00006132,C0317,nan
TX006133,ACC02532,ACC02539,100000,INR,2025-04-28T11:06:20,IMPS,TXN-00006133,C0317,nan
TX006134,ACC02530,ACC02522,500,INR,2025-07-08T16:11:14,IMPS,TXN-00006134,C0317,nan
TX006135,ACC02538,ACC02519,15000,INR,2025-06-12T08:02:12,IMPS,TXN-00006135,C0317,nan
TX006136,ACC02550,ACC02544,250000,INR,2025-03-11T11:01:15,NEFT,TXN-00006136,C0317,nan
TX006137,ACC02537,ACC02527,15000,INR,2025-06-19T22:42:12,NEFT,TXN-00006137,C0317,E08602
TX006138,ACC02519,ACC02542,500000,INR,2025-03-16T15:12:12,IMPS,TXN-00006138,C0317,E08603
TX006139,ACC02552,ACC02532,350000,INR,2025-04-26T05:12:51,NEFT,TXN-00006139,C0317,nan
TX006140,ACC02520,ACC02552,750000,INR,2025-05-24T18:54:06,IMPS,TXN-00006140,C0317,nan
TX006141,ACC02546,ACC02519,100000,INR,2025-04-23T00:18:30,RTGS,TXN-00006141,C0317,nan
TX006142,ACC02550,ACC02524,1200,INR,2025-06-02T23:12:04,UPI,TXN-00006142,C0317,E08604
TX006143,ACC02519,ACC02539,250000,INR,2025-08-22T02:41:37,UPI,TXN-00006143,C0317,nan
TX006144,ACC02546,ACC02551,250000,INR,2025-08-02T04:00:15,UPI,TXN-00006144,C0317,nan
TX006145,ACC02542,ACC02533,42000,INR,2025-03-25T10:04:17,UPI,TXN-00006145,C0317,nan
TX006146,ACC02522,ACC02523,8500,INR,2025-06-04T14:48:09,NEFT,TXN-00006146,C0317,E08605
TX006147,ACC02532,ACC02538,350000,INR,2025-06-24T12:17:34,IMPS,TXN-00006147,C0317,nan
TX006148,ACC02521,ACC02542,50000,INR,2025-06-25T21:05:39,UPI,TXN-00006148,C0317,nan
TX006149,ACC02534,ACC02553,50000,INR,2025-04-19T04:37:33,NEFT,TXN-00006149,C0317,nan
