person_id,case_id_a,case_id_b,continuity_ground_truth,synthetic_flag
PERSON-000120,CASE-000619,CASE-000626,true,true
PERSON-000120,CASE-000626,CASE-000685,true,true
PERSON-000120,CASE-000685,CASE-000699,true,true
PERSON-000120,CASE-000699,CASE-000706,true,true
PERSON-000120,CASE-000706,CASE-000823,true,true
PERSON-000120,CASE-000823,CASE-000848,true,true
PERSON-000120,CASE-000848,CASE-000895,true,true
PERSON-000120,CASE-000895,CASE-000936,true,true
PERSON-000120,CASE-000936,CASE-000972,true,true
PERSON-000120,CASE-000972,CASE-000977,true,true
PERSON-000120,CASE-000977,CASE-000997,true,true
PERSON-001210,CASE-000026,CASE-000030,true,true
PERSON-001210,CASE-000030,CASE-000032,true,true
PERSON-001210,CASE-000032,CASE-000033,true,true
PERSON-001210,CASE-000033,CASE-000034,true,true
PERSON-001210,CASE-000034,CASE-000061,true,true
PERSON-001210,CASE-000061,CASE-000086,true,true
PERSON-001210,CASE-000086,CASE-000095,true,true
PERSON-001210,CASE-000095,CASE-000101,true,true
PERSON-001210,CASE-000101,CASE-000145,true,true
PERSON-001210,CASE-000145,CASE-000154,true,true
PERSON-001210,CASE-000154,CASE-000159,true,true
PERSON-001210,CASE-000159,CASE-000182,true,true
PERSON-001210,CASE-000182,CASE-000184,true,true
PERSON-001210,CASE-000184,CASE-000192,true,true
PERSON-001210,CASE-000192,CASE-000211,true,true
PERSON-001210,CASE-000211,CASE-000224,true,true
PERSON-001210,CASE-000224,CASE-000227,true,true
PERSON-001210,CASE-000227,CASE-000257,true,true
PERSON-001210,CASE-000257,CASE-000309,true,true
PERSON-001210,CASE-000309,CASE-000318,true,true
PERSON-001210,CASE-000318,CASE-000321,true,true
PERSON-001210,CASE-000321,CASE-000352,true,true
PERSON-001210,CASE-000352,CASE-000360,true,true
PERSON-001210,CASE-000360,CASE-000394,true,true
PERSON-001210,CASE-000394,CASE-000396,true,true
PERSON-001210,CASE-000396,CASE-000400,true,true
PERSON-001210,CASE-000400,CASE-000403,true,true
PERSON-001210,CASE-000403,CASE-000407,true,true
PERSON-001210,CASE-000407,CASE-000431,true,true
PERSON-001210,CASE-000431,CASE-000466,true,true
PERSON-001210,CASE-000466,CASE-000469,true,true
PERSON-001210,CASE-000469,CASE-000470,true,true
PERSON-001210,CASE-000470,CASE-000474,true,true
PERSON-001210,CASE-000474,CASE-000519,true,true
PERSON-001210,CASE-000519,CASE-000554,true,true
PERSON-001210,CASE-000554,CASE-000565,true,true
PERSON-001210,CASE-000565,CASE-000569,true,true
PERSON-001210,CASE-000569,CASE-000584,true,true
PERSON-001210,CASE-000584,CASE-000603,true,true
PERSON-001210,CASE-000603,CASE-000610,true,true
PERSON-001210,CASE-000610,CASE-000652,true,true
PERSON-001210,CASE-000652,CASE-000670,true,true
PERSON-001210,CASE-000670,CASE-000679,true,true
PERSON-001210,CASE-000679,CASE-000712,true,true
PERSON-001210,CASE-000712,CASE-000769,true,true
PERSON-001210,CASE-000769,CASE-000781,true,true
PERSON-001210,CASE-000781,CASE-000786,true,true
PERSON-001210,CASE-000786,CASE-000857,true,true
PERSON-001210,CASE-000857,CASE-000939,true,true
PERSON-001210,CASE-000939,CASE-000954,true,true
PERSON-001210,CASE-000954,CASE-000971,true,true
PERSON-001210,CASE-000971,CASE-000990,true,true
PERSON-000351,CASE-000026,CASE-000030,true,true
PERSON-000351,CASE-000030,CASE-000033,true,true
PERSON-000351,CASE-000033,CASE-000034,true,true
PERSON-000351,CASE-000034,CASE-000042,true,true
PERSON-000351,CASE-000042,CASE-000061,true,true
PERSON-000351,CASE-000061,CASE-000086,true,true
PERSON-000351,CASE-000086,CASE-000095,true,true
PERSON-000351,CASE-000095,CASE-000101,true,true
PERSON-000351,CASE-000101,CASE-000151,true,true
PERSON-000351,CASE-000151,CASE-000154,true,true
PERSON-000351,CASE-000154,CASE-000159,true,true
PERSON-000351,CASE-000159,CASE-000184,true,true
PERSON-000351,CASE-000184,CASE-000192,true,true
PERSON-000351,CASE-000192,CASE-000224,true,true
PERSON-000351,CASE-000224,CASE-000227,true,true
PERSON-000351,CASE-000227,CASE-000249,true,true
PERSON-000351,CASE-000249,CASE-000257,true,true
PERSON-000351,CASE-000257,CASE-000309,true,true
PERSON-000351,CASE-000309,CASE-000321,true,true
PERSON-000351,CASE-000321,CASE-000352,true,true
PERSON-000351,CASE-000352,CASE-000390,true,true
PERSON-000351,CASE-000390,CASE-000394,true,true
PERSON-000351,CASE-000394,CASE-000400,true,true
PERSON-000351,CASE-000400,CASE-000403,true,true
PERSON-000351,CASE-000403,CASE-000407,true,true
PERSON-000351,CASE-000407,CASE-000466,true,true
PERSON-000351,CASE-000466,CASE-000469,true,true
PERSON-000351,CASE-000469,CASE-000474,true,true
PERSON-000351,CASE-000474,CASE-000478,true,true
PERSON-000351,CASE-000478,CASE-000540,true,true
PERSON-000351,CASE-000540,CASE-000547,true,true
PERSON-000351,CASE-000547,CASE-000548,true,true
PERSON-000351,CASE-000548,CASE-000554,true,true
PERSON-000351,CASE-000554,CASE-000569,true,true
PERSON-000351,CASE-000569,CASE-000584,true,true
PERSON-000351,CASE-000584,CASE-000603,true,true
PERSON-000351,CASE-000603,CASE-000610,true,true
PERSON-000351,CASE-000610,CASE-000670,true,true
PERSON-000351,CASE-000670,CASE-000679,true,true
PERSON-000351,CASE-000679,CASE-000712,true,true
PERSON-000351,CASE-000712,CASE-000754,true,true
PERSON-000351,CASE-000754,CASE-000781,true,true
PERSON-000351,CASE-000781,CASE-000786,true,true
PERSON-000351,CASE-000786,CASE-000897,true,true
PERSON-000351,CASE-000897,CASE-000918,true,true
PERSON-000351,CASE-000918,CASE-000954,true,true
PERSON-000351,CASE-000954,CASE-000971,true,true
PERSON-000351,CASE-000971,CASE-000980,true,true
PERSON-000351,CASE-000980,CASE-000990,true,true
PERSON-002750,CASE-000026,CASE-000030,true,true
PERSON-002750,CASE-000030,CASE-000033,true,true
PERSON-002750,CASE-000033,CASE-000034,true,true
PERSON-002750,CASE-000034,CASE-000042,true,true
PERSON-002750,CASE-000042,CASE-000061,true,true
PERSON-002750,CASE-000061,CASE-000095,true,true
PERSON-002750,CASE-000095,CASE-000139,true,true
PERSON-002750,CASE-000139,CASE-000145,true,true
PERSON-002750,CASE-000145,CASE-000151,true,true
PERSON-002750,CASE-000151,CASE-000154,true,true
PERSON-002750,CASE-000154,CASE-000159,true,true
PERSON-002750,CASE-000159,CASE-000182,true,true
PERSON-002750,CASE-000182,CASE-000184,true,true
PERSON-002750,CASE-000184,CASE-000211,true,true
PERSON-002750,CASE-000211,CASE-000309,true,true
PERSON-002750,CASE-000309,CASE-000318,true,true
PERSON-002750,CASE-000318,CASE-000321,true,true
PERSON-002750,CASE-000321,CASE-000390,true,true
PERSON-002750,CASE-000390,CASE-000394,true,true
PERSON-002750,CASE-000394,CASE-000396,true,true
PERSON-002750,CASE-000396,CASE-000400,true,true
PERSON-002750,CASE-000400,CASE-000403,true,true
PERSON-002750,CASE-000403,CASE-000407,true,true
PERSON-002750,CASE-000407,CASE-000466,true,true
PERSON-002750,CASE-000466,CASE-000469,true,true
PERSON-002750,CASE-000469,CASE-000470,true,true
PERSON-002750,CASE-000470,CASE-000474,true,true
PERSON-002750,CASE-000474,CASE-000478,true,true
PERSON-002750,CASE-000478,CASE-000519,true,true
PERSON-002750,CASE-000519,CASE-000528,true,true
PERSON-002750,CASE-000528,CASE-000547,true,true
PERSON-002750,CASE-000547,CASE-000554,true,true
PERSON-002750,CASE-000554,CASE-000604,true,true
PERSON-002750,CASE-000604,CASE-000610,true,true
PERSON-002750,CASE-000610,CASE-000670,true,true
PERSON-002750,CASE-000670,CASE-000679,true,true
PERSON-002750,CASE-000679,CASE-000712,true,true
PERSON-002750,CASE-000712,CASE-000716,true,true
PERSON-002750,CASE-000716,CASE-000754,true,true
PERSON-002750,CASE-000754,CASE-000769,true,true
PERSON-002750,CASE-000769,CASE-000781,true,true
PERSON-002750,CASE-000781,CASE-000786,true,true
PERSON-002750,CASE-000786,CASE-000857,true,true
PERSON-002750,CASE-000857,CASE-000894,true,true
PERSON-002750,CASE-000894,CASE-000897,true,true
PERSON-002750,CASE-000897,CASE-000918,true,true
PERSON-002750,CASE-000918,CASE-000987,true,true
PERSON-002750,CASE-000987,CASE-000990,true,true
PERSON-001041,CASE-000026,CASE-000030,true,true
PERSON-001041,CASE-000030,CASE-000032,true,true
PERSON-001041,CASE-000032,CASE-000033,true,true
PERSON-001041,CASE-000033,CASE-000034,true,true
PERSON-001041,CASE-000034,CASE-000042,true,true
PERSON-001041,CASE-000042,CASE-000061,true,true
PERSON-001041,CASE-000061,CASE-000086,true,true
PERSON-001041,CASE-000086,CASE-000095,true,true
PERSON-001041,CASE-000095,CASE-000110,true,true
PERSON-001041,CASE-000110,CASE-000139,true,true
PERSON-001041,CASE-000139,CASE-000145,true,true
PERSON-001041,CASE-000145,CASE-000151,true,true
PERSON-001041,CASE-000151,CASE-000154,true,true
PERSON-001041,CASE-000154,CASE-000159,true,true
PERSON-001041,CASE-000159,CASE-000182,true,true
PERSON-001041,CASE-000182,CASE-000192,true,true
PERSON-001041,CASE-000192,CASE-000211,true,true
PERSON-001041,CASE-000211,CASE-000227,true,true
PERSON-001041,CASE-000227,CASE-000249,true,true
PERSON-001041,CASE-000249,CASE-000257,true,true
PERSON-001041,CASE-000257,CASE-000309,true,true
PERSON-001041,CASE-000309,CASE-000318,true,true
PERSON-001041,CASE-000318,CASE-000321,true,true
PERSON-001041,CASE-000321,CASE-000344,true,true
PERSON-001041,CASE-000344,CASE-000352,true,true
PERSON-001041,CASE-000352,CASE-000387,true,true
PERSON-001041,CASE-000387,CASE-000390,true,true
PERSON-001041,CASE-000390,CASE-000396,true,true
PERSON-001041,CASE-000396,CASE-000400,true,true
PERSON-001041,CASE-000400,CASE-000407,true,true
PERSON-001041,CASE-000407,CASE-000466,true,true
PERSON-001041,CASE-000466,CASE-000474,true,true
PERSON-001041,CASE-000474,CASE-000519,true,true
PERSON-001041,CASE-000519,CASE-000528,true,true
PERSON-001041,CASE-000528,CASE-000540,true,true
PERSON-001041,CASE-000540,CASE-000547,true,true
PERSON-001041,CASE-000547,CASE-000548,true,true
PERSON-001041,CASE-000548,CASE-000554,true,true
PERSON-001041,CASE-000554,CASE-000565,true,true
PERSON-001041,CASE-000565,CASE-000569,true,true
PERSON-001041,CASE-000569,CASE-000584,true,true
PERSON-001041,CASE-000584,CASE-000603,true,true
PERSON-001041,CASE-000603,CASE-000604,true,true
PERSON-001041,CASE-000604,CASE-000610,true,true
PERSON-001041,CASE-000610,CASE-000652,true,true
PERSON-001041,CASE-000652,CASE-000670,true,true
PERSON-001041,CASE-000670,CASE-000676,true,true
PERSON-001041,CASE-000676,CASE-000679,true,true
PERSON-001041,CASE-000679,CASE-000712,true,true
PERSON-001041,CASE-000712,CASE-000716,true,true
PERSON-001041,CASE-000716,CASE-000769,true,true
PERSON-001041,CASE-000769,CASE-000786,true,true
PERSON-001041,CASE-000786,CASE-000857,true,true
PERSON-001041,CASE-000857,CASE-000897,true,true
PERSON-001041,CASE-000897,CASE-000918,true,true
PERSON-001041,CASE-000918,CASE-000971,true,true
PERSON-001041,CASE-000971,CASE-000980,true,true
PERSON-001041,CASE-000980,CASE-000990,true,true
PERSON-002132,CASE-000027,CASE-000567,true,true
PERSON-002132,CASE-000567,CASE-000628,true,true
PERSON-002132,CASE-000628,CASE-000747,true,true
PERSON-002132,CASE-000747,CASE-000818,true,true
PERSON-000180,CASE-000028,CASE-000123,true,true
PERSON-000180,CASE-000123,CASE-000132,true,true
PERSON-000180,CASE-000132,CASE-000204,true,true
PERSON-000180,CASE-000204,CASE-000221,true,true
PERSON-000180,CASE-000221,CASE-000225,true,true
PERSON-000180,CASE-000225,CASE-000231,true,true
PERSON-000180,CASE-000231,CASE-000242,true,true
PERSON-000180,CASE-000242,CASE-000258,true,true
PERSON-000180,CASE-000258,CASE-000262,true,true
PERSON-000180,CASE-000262,CASE-000264,true,true
PERSON-000180,CASE-000264,CASE-000273,true,true
PERSON-000180,CASE-000273,CASE-000294,true,true
PERSON-000180,CASE-000294,CASE-000316,true,true
PERSON-000180,CASE-000316,CASE-000324,true,true
PERSON-000180,CASE-000324,CASE-000332,true,true
PERSON-000180,CASE-000332,CASE-000346,true,true
PERSON-000180,CASE-000346,CASE-000383,true,true
PERSON-000180,CASE-000383,CASE-000418,true,true
PERSON-000180,CASE-000418,CASE-000427,true,true
PERSON-000180,CASE-000427,CASE-000461,true,true
PERSON-000180,CASE-000461,CASE-000506,true,true
PERSON-000180,CASE-000506,CASE-000514,true,true
PERSON-000180,CASE-000514,CASE-000566,true,true
PERSON-000180,CASE-000566,CASE-000587,true,true
PERSON-000180,CASE-000587,CASE-000594,true,true
PERSON-000180,CASE-000594,CASE-000616,true,true
PERSON-000180,CASE-000616,CASE-000743,true,true
PERSON-000180,CASE-000743,CASE-000753,true,true
PERSON-000180,CASE-000753,CASE-000763,true,true
PERSON-000180,CASE-000763,CASE-000767,true,true
PERSON-000180,CASE-000767,CASE-000770,true,true
PERSON-000180,CASE-000770,CASE-000788,true,true
PERSON-000180,CASE-000788,CASE-000800,true,true
PERSON-000180,CASE-000800,CASE-000801,true,true
PERSON-000180,CASE-000801,CASE-000829,true,true
PERSON-000180,CASE-000829,CASE-000831,true,true
PERSON-000180,CASE-000831,CASE-000909,true,true
PERSON-000180,CASE-000909,CASE-000913,true,true
PERSON-000180,CASE-000913,CASE-000938,true,true
PERSON-000180,CASE-000938,CASE-000947,true,true
PERSON-000180,CASE-000947,CASE-000960,true,true
PERSON-000180,CASE-000960,CASE-000974,true,true
PERSON-002453,CASE-000029,CASE-000362,true,true
PERSON-002453,CASE-000362,CASE-000968,true,true
PERSON-000789,CASE-000029,CASE-000246,true,true
PERSON-000789,CASE-000246,CASE-000304,true,true
PERSON-000789,CASE-000304,CASE-000824,true,true
PERSON-000789,CASE-000824,CASE-000890,true,true
PERSON-000789,CASE-000890,CASE-000945,true,true
PERSON-000146,CASE-000030,CASE-000032,true,true
PERSON-000146,CASE-000032,CASE-000033,true,true
PERSON-000146,CASE-000033,CASE-000042,true,true
PERSON-000146,CASE-000042,CASE-000051,true,true
PERSON-000146,CASE-000051,CASE-000071,true,true
PERSON-000146,CASE-000071,CASE-000095,true,true
PERSON-000146,CASE-000095,CASE-000101,true,true
PERSON-000146,CASE-000101,CASE-000115,true,true
PERSON-000146,CASE-000115,CASE-000145,true,true
PERSON-000146,CASE-000145,CASE-000151,true,true
PERSON-000146,CASE-000151,CASE-000154,true,true
PERSON-000146,CASE-000154,CASE-000155,true,true
PERSON-000146,CASE-000155,CASE-000159,true,true
PERSON-000146,CASE-000159,CASE-000178,true,true
PERSON-000146,CASE-000178,CASE-000182,true,true
PERSON-000146,CASE-000182,CASE-000189,true,true
PERSON-000146,CASE-000189,CASE-000249,true,true
PERSON-000146,CASE-000249,CASE-000252,true,true
PERSON-000146,CASE-000252,CASE-000257,true,true
PERSON-000146,CASE-000257,CASE-000309,true,true
PERSON-000146,CASE-000309,CASE-000321,true,true
PERSON-000146,CASE-000321,CASE-000352,true,true
PERSON-000146,CASE-000352,CASE-000360,true,true
PERSON-000146,CASE-000360,CASE-000390,true,true
PERSON-000146,CASE-000390,CASE-000396,true,true
PERSON-000146,CASE-000396,CASE-000400,true,true
PERSON-000146,CASE-000400,CASE-000401,true,true
PERSON-000146,CASE-000401,CASE-000403,true,true
PERSON-000146,CASE-000403,CASE-000407,true,true
PERSON-000146,CASE-000407,CASE-000425,true,true
PERSON-000146,CASE-000425,CASE-000431,true,true
PERSON-000146,CASE-000431,CASE-000466,true,true
PERSON-000146,CASE-000466,CASE-000469,true,true
PERSON-000146,CASE-000469,CASE-000470,true,true
PERSON-000146,CASE-000470,CASE-000474,true,true
PERSON-000146,CASE-000474,CASE-000478,true,true
PERSON-000146,CASE-000478,CASE-000519,true,true
PERSON-000146,CASE-000519,CASE-000528,true,true
PERSON-000146,CASE-000528,CASE-000547,true,true
PERSON-000146,CASE-000547,CASE-000548,true,true
PERSON-000146,CASE-000548,CASE-000565,true,true
PERSON-000146,CASE-000565,CASE-000569,true,true
PERSON-000146,CASE-000569,CASE-000575,true,true
PERSON-000146,CASE-000575,CASE-000589,true,true
PERSON-000146,CASE-000589,CASE-000603,true,true
PERSON-000146,CASE-000603,CASE-000604,true,true
PERSON-000146,CASE-000604,CASE-000610,true,true
PERSON-000146,CASE-000610,CASE-000656,true,true
PERSON-000146,CASE-000656,CASE-000670,true,true
PERSON-000146,CASE-000670,CASE-000679,true,true
PERSON-000146,CASE-000679,CASE-000712,true,true
PERSON-000146,CASE-000712,CASE-000716,true,true
PERSON-000146,CASE-000716,CASE-000754,true,true
PERSON-000146,CASE-000754,CASE-000769,true,true
PERSON-000146,CASE-000769,CASE-000786,true,true
PERSON-000146,CASE-000786,CASE-000792,true,true
PERSON-000146,CASE-000792,CASE-000857,true,true
PERSON-000146,CASE-000857,CASE-000872,true,true
PERSON-000146,CASE-000872,CASE-000873,true,true
PERSON-000146,CASE-000873,CASE-000887,true,true
PERSON-000146,CASE-000887,CASE-000897,true,true
PERSON-000146,CASE-000897,CASE-000910,true,true
PERSON-000146,CASE-000910,CASE-000918,true,true
PERSON-000146,CASE-000918,CASE-000954,true,true
PERSON-000146,CASE-000954,CASE-000967,true,true
PERSON-000146,CASE-000967,CASE-000971,true,true
PERSON-000146,CASE-000971,CASE-000990,true,true
PERSON-000717,CASE-000030,CASE-000147,true,true
PERSON-000717,CASE-000147,CASE-000234,true,true
PERSON-000717,CASE-000234,CASE-000278,true,true
PERSON-000717,CASE-000278,CASE-000395,true,true
PERSON-000717,CASE-000395,CASE-000438,true,true
PERSON-000717,CASE-000438,CASE-000467,true,true
PERSON-000717,CASE-000467,CASE-000479,true,true
PERSON-000717,CASE-000479,CASE-000501,true,true
PERSON-000717,CASE-000501,CASE-000545,true,true
PERSON-000717,CASE-000545,CASE-000640,true,true
PERSON-000717,CASE-000640,CASE-000728,true,true
PERSON-000717,CASE-000728,CASE-000762,true,true
PERSON-000717,CASE-000762,CASE-000797,true,true
PERSON-000717,CASE-000797,CASE-000811,true,true
PERSON-000717,CASE-000811,CASE-000838,true,true
PERSON-000717,CASE-000838,CASE-000875,true,true
PERSON-000717,CASE-000875,CASE-000920,true,true
PERSON-000717,CASE-000920,CASE-000934,true,true
PERSON-000717,CASE-000934,CASE-000981,true,true
PERSON-002998,CASE-000031,CASE-000038,true,true
PERSON-002998,CASE-000038,CASE-000040,true,true
PERSON-002998,CASE-000040,CASE-000041,true,true
PERSON-002998,CASE-000041,CASE-000048,true,true
PERSON-002998,CASE-000048,CASE-000052,true,true
PERSON-002998,CASE-000052,CASE-000066,true,true
PERSON-002998,CASE-000066,CASE-000072,true,true
PERSON-002998,CASE-000072,CASE-000103,true,true
PERSON-002998,CASE-000103,CASE-000124,true,true
PERSON-002998,CASE-000124,CASE-000128,true,true
PERSON-002998,CASE-000128,CASE-000135,true,true
PERSON-002998,CASE-000135,CASE-000152,true,true
PERSON-002998,CASE-000152,CASE-000236,true,true
PERSON-002998,CASE-000236,CASE-000276,true,true
PERSON-002998,CASE-000276,CASE-000279,true,true
PERSON-002998,CASE-000279,CASE-000308,true,true
PERSON-002998,CASE-000308,CASE-000345,true,true
PERSON-002998,CASE-000345,CASE-000391,true,true
PERSON-002998,CASE-000391,CASE-000423,true,true
PERSON-002998,CASE-000423,CASE-000439,true,true
PERSON-002998,CASE-000439,CASE-000451,true,true
PERSON-002998,CASE-000451,CASE-000459,true,true
PERSON-002998,CASE-000459,CASE-000476,true,true
PERSON-002998,CASE-000476,CASE-000582,true,true
PERSON-002998,CASE-000582,CASE-000599,true,true
PERSON-002998,CASE-000599,CASE-000635,true,true
PERSON-002998,CASE-000635,CASE-000646,true,true
PERSON-002998,CASE-000646,CASE-000671,true,true
PERSON-002998,CASE-000671,CASE-000690,true,true
PERSON-002998,CASE-000690,CASE-000717,true,true
PERSON-002998,CASE-000717,CASE-000726,true,true
PERSON-002998,CASE-000726,CASE-000739,true,true
PERSON-002998,CASE-000739,CASE-000764,true,true
PERSON-002998,CASE-000764,CASE-000784,true,true
PERSON-002998,CASE-000784,CASE-000826,true,true
PERSON-002998,CASE-000826,CASE-000833,true,true
PERSON-002998,CASE-000833,CASE-000842,true,true
PERSON-002998,CASE-000842,CASE-000855,true,true
PERSON-002998,CASE-000855,CASE-000891,true,true
PERSON-002998,CASE-000891,CASE-000894,true,true
PERSON-002998,CASE-000894,CASE-000900,true,true
PERSON-002998,CASE-000900,CASE-000926,true,true
PERSON-002998,CASE-000926,CASE-000991,true,true
PERSON-000948,CASE-000031,CASE-000038,true,true
PERSON-000948,CASE-000038,CASE-000040,true,true
PERSON-000948,CASE-000040,CASE-000052,true,true
PERSON-000948,CASE-000052,CASE-000057,true,true
PERSON-000948,CASE-000057,CASE-000066,true,true
PERSON-000948,CASE-000066,CASE-000072,true,true
PERSON-000948,CASE-000072,CASE-000135,true,true
PERSON-000948,CASE-000135,CASE-000152,true,true
PERSON-000948,CASE-000152,CASE-000274,true,true
PERSON-000948,CASE-000274,CASE-000279,true,true
PERSON-000948,CASE-000279,CASE-000345,true,true
PERSON-000948,CASE-000345,CASE-000370,true,true
PERSON-000948,CASE-000370,CASE-000391,true,true
PERSON-000948,CASE-000391,CASE-000439,true,true
PERSON-000948,CASE-000439,CASE-000459,true,true
PERSON-000948,CASE-000459,CASE-000537,true,true
PERSON-000948,CASE-000537,CASE-000550,true,true
PERSON-000948,CASE-000550,CASE-000568,true,true
PERSON-000948,CASE-000568,CASE-000570,true,true
PERSON-000948,CASE-000570,CASE-000618,true,true
PERSON-000948,CASE-000618,CASE-000635,true,true
PERSON-000948,CASE-000635,CASE-000646,true,true
PERSON-000948,CASE-000646,CASE-000690,true,true
PERSON-000948,CASE-000690,CASE-000698,true,true
PERSON-000948,CASE-000698,CASE-000717,true,true
PERSON-000948,CASE-000717,CASE-000739,true,true
PERSON-000948,CASE-000739,CASE-000748,true,true
PERSON-000948,CASE-000748,CASE-000751,true,true
PERSON-000948,CASE-000751,CASE-000768,true,true
PERSON-000948,CASE-000768,CASE-000784,true,true
PERSON-000948,CASE-000784,CASE-000798,true,true
PERSON-000948,CASE-000798,CASE-000813,true,true
PERSON-000948,CASE-000813,CASE-000833,true,true
PERSON-000948,CASE-000833,CASE-000855,true,true
PERSON-000948,CASE-000855,CASE-000894,true,true
PERSON-000948,CASE-000894,CASE-000900,true,true
PERSON-000948,CASE-000900,CASE-000926,true,true
PERSON-000948,CASE-000926,CASE-000930,true,true
PERSON-000948,CASE-000930,CASE-000992,true,true
PERSON-002757,CASE-000031,CASE-000040,true,true
PERSON-002757,CASE-000040,CASE-000041,true,true
PERSON-002757,CASE-000041,CASE-000047,true,true
PERSON-002757,CASE-000047,CASE-000069,true,true
PERSON-002757,CASE-000069,CASE-000072,true,true
PERSON-002757,CASE-000072,CASE-000087,true,true
PERSON-002757,CASE-000087,CASE-000091,true,true
PERSON-002757,CASE-000091,CASE-000103,true,true
PERSON-002757,CASE-000103,CASE-000124,true,true
PERSON-002757,CASE-000124,CASE-000128,true,true
PERSON-002757,CASE-000128,CASE-000129,true,true
PERSON-002757,CASE-000129,CASE-000135,true,true
PERSON-002757,CASE-000135,CASE-000148,true,true
PERSON-002757,CASE-000148,CASE-000152,true,true
PERSON-002757,CASE-000152,CASE-000157,true,true
PERSON-002757,CASE-000157,CASE-000163,true,true
PERSON-002757,CASE-000163,CASE-000192,true,true
PERSON-002757,CASE-000192,CASE-000194,true,true
PERSON-002757,CASE-000194,CASE-000201,true,true
PERSON-002757,CASE-000201,CASE-000210,true,true
PERSON-002757,CASE-000210,CASE-000212,true,true
PERSON-002757,CASE-000212,CASE-000232,true,true
PERSON-002757,CASE-000232,CASE-000245,true,true
PERSON-002757,CASE-000245,CASE-000246,true,true
PERSON-002757,CASE-000246,CASE-000250,true,true
PERSON-002757,CASE-000250,CASE-000268,true,true
PERSON-002757,CASE-000268,CASE-000272,true,true
PERSON-002757,CASE-000272,CASE-000279,true,true
PERSON-002757,CASE-000279,CASE-000284,true,true
PERSON-002757,CASE-000284,CASE-000286,true,true
PERSON-002757,CASE-000286,CASE-000292,true,true
PERSON-002757,CASE-000292,CASE-000293,true,true
PERSON-002757,CASE-000293,CASE-000302,true,true
PERSON-002757,CASE-000302,CASE-000305,true,true
PERSON-002757,CASE-000305,CASE-000308,true,true
PERSON-002757,CASE-000308,CASE-000314,true,true
PERSON-002757,CASE-000314,CASE-000328,true,true
PERSON-002757,CASE-000328,CASE-000330,true,true
PERSON-002757,CASE-000330,CASE-000341,true,true
PERSON-002757,CASE-000341,CASE-000345,true,true
PERSON-002757,CASE-000345,CASE-000375,true,true
PERSON-002757,CASE-000375,CASE-000391,true,true
PERSON-002757,CASE-000391,CASE-000423,true,true
PERSON-002757,CASE-000423,CASE-000432,true,true
PERSON-002757,CASE-000432,CASE-000435,true,true
PERSON-002757,CASE-000435,CASE-000437,true,true
PERSON-002757,CASE-000437,CASE-000448,true,true
PERSON-002757,CASE-000448,CASE-000451,true,true
PERSON-002757,CASE-000451,CASE-000454,true,true
PERSON-002757,CASE-000454,CASE-000455,true,true
PERSON-002757,CASE-000455,CASE-000459,true,true
PERSON-002757,CASE-000459,CASE-000504,true,true
PERSON-002757,CASE-000504,CASE-000532,true,true
PERSON-002757,CASE-000532,CASE-000550,true,true
PERSON-002757,CASE-000550,CASE-000581,true,true
PERSON-002757,CASE-000581,CASE-000585,true,true
PERSON-002757,CASE-000585,CASE-000607,true,true
PERSON-002757,CASE-000607,CASE-000618,true,true
PERSON-002757,CASE-000618,CASE-000622,true,true
PERSON-002757,CASE-000622,CASE-000623,true,true
PERSON-002757,CASE-000623,CASE-000635,true,true
PERSON-002757,CASE-000635,CASE-000646,true,true
PERSON-002757,CASE-000646,CASE-000660,true,true
PERSON-002757,CASE-000660,CASE-000663,true,true
PERSON-002757,CASE-000663,CASE-000664,true,true
PERSON-002757,CASE-000664,CASE-000674,true,true
PERSON-002757,CASE-000674,CASE-000683,true,true
PERSON-002757,CASE-000683,CASE-000688,true,true
PERSON-002757,CASE-000688,CASE-000690,true,true
PERSON-002757,CASE-000690,CASE-000695,true,true
PERSON-002757,CASE-000695,CASE-000717,true,true
PERSON-002757,CASE-000717,CASE-000722,true,true
PERSON-002757,CASE-000722,CASE-000724,true,true
PERSON-002757,CASE-000724,CASE-000733,true,true
PERSON-002757,CASE-000733,CASE-000740,true,true
PERSON-002757,CASE-000740,CASE-000751,true,true
PERSON-002757,CASE-000751,CASE-000759,true,true
PERSON-002757,CASE-000759,CASE-000776,true,true
PERSON-002757,CASE-000776,CASE-000782,true,true
PERSON-002757,CASE-000782,CASE-000787,true,true
PERSON-002757,CASE-000787,CASE-000798,true,true
PERSON-002757,CASE-000798,CASE-000813,true,true
PERSON-002757,CASE-000813,CASE-000818,true,true
PERSON-002757,CASE-000818,CASE-000836,true,true
PERSON-002757,CASE-000836,CASE-000848,true,true
PERSON-002757,CASE-000848,CASE-000878,true,true
PERSON-002757,CASE-000878,CASE-000894,true,true
PERSON-002757,CASE-000894,CASE-000906,true,true
PERSON-002757,CASE-000906,CASE-000911,true,true
PERSON-002757,CASE-000911,CASE-000914,true,true
PERSON-002757,CASE-000914,CASE-000925,true,true
PERSON-002757,CASE-000925,CASE-000926,true,true
PERSON-002757,CASE-000926,CASE-000930,true,true
PERSON-002757,CASE-000930,CASE-000941,true,true
PERSON-002757,CASE-000941,CASE-000948,true,true
PERSON-002757,CASE-000948,CASE-000962,true,true
PERSON-002757,CASE-000962,CASE-000983,true,true
PERSON-002757,CASE-000983,CASE-000992,true,true
