case_id,entity_id,actual_role,is_relevant,importance_score
CASE-000505,PERSON-002068,suspect,true,1.0
CASE-000505,PERSON-001578,observed_associate,false,0.69
CASE-000506,PERSON-001558,suspect,true,1.0
CASE-000506,PERSON-000540,suspect,true,1.0
CASE-000506,PERSON-001115,observed_associate,false,0.66
CASE-000506,PERSON-000180,suspect,true,1.0
CASE-000506,PERSON-001610,suspect,true,1.0
CASE-000506,PERSON-001757,suspect,true,1.0
CASE-000507,PERSON-000121,suspect,true,1.0
CASE-000507,PERSON-001997,suspect,true,1.0
CASE-000507,PERSON-001886,suspect,true,1.0
CASE-000507,PERSON-001796,observed_associate,false,0.72
CASE-000507,PERSON-000955,observed_associate,false,0.53
CASE-000507,PERSON-002197,observed_associate,false,0.39
CASE-000507,PERSON-000845,observed_associate,false,0.5
CASE-000507,PERSON-000288,suspect,true,1.0
CASE-000507,PERSON-002418,observed_associate,false,0.62
CASE-000507,PERSON-000140,observed_associate,false,0.4
CASE-000507,PERSON-000957,observed_associate,false,0.5
CASE-000508,PERSON-000175,suspect,true,1.0
CASE-000508,PERSON-001944,suspect,true,1.0
CASE-000508,PERSON-001259,suspect,true,1.0
CASE-000508,PERSON-001769,observed_associate,false,0.57
CASE-000508,PERSON-002788,suspect,true,1.0
CASE-000508,PERSON-001262,suspect,true,1.0
CASE-000508,PERSON-000734,observed_associate,false,0.31
CASE-000508,PERSON-000001,suspect,true,1.0
CASE-000509,PERSON-000682,observed_associate,false,0.44
CASE-000509,PERSON-002737,suspect,true,1.0
CASE-000509,PERSON-000473,observed_associate,false,0.31
CASE-000509,PERSON-000042,suspect,true,1.0
CASE-000509,PERSON-000165,observed_associate,false,0.29
CASE-000509,PERSON-001481,observed_associate,false,0.44
CASE-000509,PERSON-000275,observed_associate,false,0.71
CASE-000509,PERSON-002771,suspect,true,1.0
CASE-000509,PERSON-002068,observed_associate,false,0.7
CASE-000510,PERSON-000121,suspect,true,1.0
CASE-000510,PERSON-000135,suspect,true,1.0
CASE-000510,PERSON-000812,suspect,true,1.0
CASE-000510,PERSON-000622,observed_associate,false,0.72
CASE-000510,PERSON-002247,observed_associate,false,0.65
CASE-000510,PERSON-000634,suspect,true,1.0
CASE-000511,PERSON-002675,observed_associate,false,0.56
CASE-000511,PERSON-000611,observed_associate,false,0.69
CASE-000511,PERSON-001596,suspect,true,1.0
CASE-000511,PERSON-001363,observed_associate,false,0.66
CASE-000511,PERSON-000886,observed_associate,false,0.57
CASE-000511,PERSON-000497,observed_associate,false,0.71
CASE-000511,PERSON-002077,suspect,true,1.0
CASE-000511,PERSON-002847,observed_associate,false,0.51
CASE-000511,PERSON-001847,suspect,true,1.0
CASE-000511,PERSON-002922,observed_associate,false,0.34
CASE-000512,PERSON-001596,observed_associate,false,0.42
CASE-000512,PERSON-001480,observed_associate,false,0.33
CASE-000512,PERSON-000497,suspect,true,1.0
CASE-000512,PERSON-002847,observed_associate,false,0.28
CASE-000512,PERSON-001423,suspect,true,1.0
CASE-000513,PERSON-000611,observed_associate,false,0.46
CASE-000513,PERSON-002309,suspect,true,1.0
CASE-000513,PERSON-000635,observed_associate,false,0.67
CASE-000513,PERSON-000497,suspect,true,1.0
CASE-000514,PERSON-001558,observed_associate,false,0.55
CASE-000514,PERSON-002821,suspect,true,1.0
CASE-000514,PERSON-000180,suspect,true,1.0
CASE-000514,PERSON-001610,suspect,true,1.0
CASE-000514,PERSON-001262,suspect,true,1.0
CASE-000514,PERSON-001543,suspect,true,1.0
CASE-000514,PERSON-000267,suspect,true,1.0
CASE-000514,PERSON-000792,observed_associate,false,0.35
CASE-000514,PERSON-002060,observed_associate,false,0.47
CASE-000514,PERSON-000440,observed_associate,false,0.48
CASE-000515,PERSON-001558,observed_associate,false,0.69
CASE-000515,PERSON-000540,observed_associate,false,0.45
CASE-000515,PERSON-001474,observed_associate,false,0.42
CASE-000515,PERSON-001115,observed_associate,false,0.64
CASE-000515,PERSON-001610,observed_associate,false,0.44
CASE-000515,PERSON-000792,suspect,true,1.0
CASE-000515,PERSON-002335,suspect,true,1.0
CASE-000515,PERSON-002060,suspect,true,1.0
CASE-000515,PERSON-002618,suspect,true,1.0
CASE-000515,PERSON-000440,observed_associate,false,0.44
CASE-000516,PERSON-000245,observed_associate,false,0.49
CASE-000516,PERSON-002309,suspect,true,1.0
CASE-000516,PERSON-000943,observed_associate,false,0.45
CASE-000516,PERSON-002408,suspect,true,1.0
CASE-000516,PERSON-001747,observed_associate,false,0.52
CASE-000516,PERSON-001691,suspect,true,1.0
CASE-000516,PERSON-000374,suspect,true,1.0
CASE-000516,PERSON-002304,suspect,true,1.0
CASE-000516,PERSON-002393,observed_associate,false,0.35
CASE-000516,PERSON-001847,observed_associate,false,0.35
CASE-000517,PERSON-001425,observed_associate,false,0.56
CASE-000517,PERSON-000822,suspect,true,1.0
CASE-000517,PERSON-002986,observed_associate,false,0.29
CASE-000517,PERSON-000613,observed_associate,false,0.39
CASE-000517,PERSON-002728,suspect,true,1.0
CASE-000517,PERSON-001578,observed_associate,false,0.67
CASE-000518,PERSON-000604,suspect,true,1.0
CASE-000518,PERSON-000538,observed_associate,false,0.25
CASE-000518,PERSON-001540,observed_associate,false,0.37
CASE-000518,PERSON-000621,suspect,true,1.0
CASE-000518,PERSON-000863,observed_associate,false,0.7
CASE-000518,PERSON-002745,observed_associate,false,0.31
CASE-000518,PERSON-000765,observed_associate,false,0.53
CASE-000519,PERSON-001210,observed_associate,false,0.61
CASE-000519,PERSON-000146,suspect,true,1.0
CASE-000519,PERSON-001667,suspect,true,1.0
CASE-000519,PERSON-001558,suspect,true,1.0
CASE-000519,PERSON-002750,observed_associate,false,0.64
CASE-000519,PERSON-001041,observed_associate,false,0.67
CASE-000519,PERSON-001670,observed_associate,false,0.58
CASE-000519,PERSON-002444,suspect,true,1.0
CASE-000520,PERSON-002020,suspect,true,1.0
CASE-000520,PERSON-002279,observed_associate,false,0.66
CASE-000520,PERSON-002517,suspect,true,1.0
CASE-000520,PERSON-000120,observed_associate,false,0.27
CASE-000520,PERSON-000621,suspect,true,1.0
CASE-000520,PERSON-000357,suspect,true,1.0
CASE-000521,PERSON-001780,observed_associate,false,0.41
CASE-000521,PERSON-001093,suspect,true,1.0
CASE-000521,PERSON-002846,observed_associate,false,0.5
CASE-000521,PERSON-002304,observed_associate,false,0.34
CASE-000521,PERSON-001847,suspect,true,1.0
CASE-000522,PERSON-000081,observed_associate,false,0.51
CASE-000522,PERSON-001259,observed_associate,false,0.54
CASE-000522,PERSON-000850,suspect,true,1.0
CASE-000522,PERSON-002574,observed_associate,false,0.37
CASE-000522,PERSON-000863,observed_associate,false,0.72
CASE-000522,PERSON-000063,suspect,true,1.0
CASE-000522,PERSON-001589,observed_associate,false,0.25
CASE-000523,PERSON-001863,suspect,true,1.0
CASE-000523,PERSON-002066,suspect,true,1.0
CASE-000523,PERSON-002771,observed_associate,false,0.32
CASE-000523,PERSON-000991,observed_associate,false,0.43
CASE-000524,PERSON-002039,suspect,true,1.0
CASE-000524,PERSON-000092,observed_associate,false,0.47
CASE-000524,PERSON-000046,suspect,true,1.0
CASE-000524,PERSON-000556,suspect,true,1.0
CASE-000524,PERSON-001337,observed_associate,false,0.73
CASE-000525,PERSON-001861,suspect,true,1.0
CASE-000525,PERSON-000081,observed_associate,false,0.32
CASE-000525,PERSON-000863,suspect,true,1.0
CASE-000525,PERSON-001259,suspect,true,1.0
CASE-000526,PERSON-000260,observed_associate,false,0.44
CASE-000526,PERSON-000825,suspect,true,1.0
CASE-000526,PERSON-001780,observed_associate,false,0.6
CASE-000526,PERSON-000607,suspect,true,1.0
CASE-000526,PERSON-001578,observed_associate,false,0.29
CASE-000526,PERSON-001029,suspect,true,1.0
CASE-000527,PERSON-002517,observed_associate,false,0.43
CASE-000527,PERSON-000492,suspect,true,1.0
CASE-000527,PERSON-000120,observed_associate,false,0.36
CASE-000527,PERSON-002873,suspect,true,1.0
CASE-000527,PERSON-000921,observed_associate,false,0.45
CASE-000527,PERSON-001540,observed_associate,false,0.35
CASE-000527,PERSON-001992,observed_associate,false,0.41
CASE-000527,PERSON-000083,suspect,true,1.0
CASE-000527,PERSON-002745,observed_associate,false,0.63
CASE-000527,PERSON-000488,suspect,true,1.0
CASE-000527,PERSON-000765,suspect,true,1.0
CASE-000527,PERSON-000357,suspect,true,1.0
CASE-000528,PERSON-001667,observed_associate,false,0.65
CASE-000528,PERSON-000146,suspect,true,1.0
CASE-000528,PERSON-001558,suspect,true,1.0
CASE-000528,PERSON-002750,observed_associate,false,0.44
CASE-000528,PERSON-001041,observed_associate,false,0.7
CASE-000528,PERSON-000259,suspect,true,1.0
CASE-000528,PERSON-001670,observed_associate,false,0.73
CASE-000529,PERSON-000783,suspect,true,1.0
CASE-000529,PERSON-000245,observed_associate,false,0.36
CASE-000529,PERSON-000943,observed_associate,false,0.62
CASE-000529,PERSON-001780,observed_associate,false,0.47
CASE-000529,PERSON-002397,observed_associate,false,0.42
CASE-000529,PERSON-002408,suspect,true,1.0
CASE-000529,PERSON-000374,observed_associate,false,0.43
CASE-000529,PERSON-001578,suspect,true,1.0
CASE-000530,PERSON-001542,observed_associate,false,0.64
CASE-000530,PERSON-002675,observed_associate,false,0.74
CASE-000530,PERSON-000611,suspect,true,1.0
CASE-000530,PERSON-000497,observed_associate,false,0.31
CASE-000530,PERSON-002896,observed_associate,false,0.42
CASE-000530,PERSON-002847,observed_associate,false,0.43
CASE-000530,PERSON-001847,suspect,true,1.0
CASE-000530,PERSON-000635,observed_associate,false,0.5
CASE-000531,PERSON-000106,suspect,true,1.0
CASE-000531,PERSON-001788,observed_associate,false,0.63
CASE-000531,PERSON-000898,observed_associate,false,0.64
CASE-000531,PERSON-001536,suspect,true,1.0
CASE-000532,PERSON-000081,suspect,true,1.0
CASE-000532,PERSON-001180,suspect,true,1.0
CASE-000532,PERSON-001259,observed_associate,false,0.64
CASE-000532,PERSON-000850,suspect,true,1.0
CASE-000532,PERSON-001861,suspect,true,1.0
CASE-000532,PERSON-002574,observed_associate,false,0.5
CASE-000532,PERSON-000063,observed_associate,false,0.5
CASE-000532,PERSON-000863,observed_associate,false,0.31
CASE-000532,PERSON-002757,observed_associate,false,0.4
CASE-000532,PERSON-001589,suspect,true,1.0
CASE-000533,PERSON-001558,observed_associate,false,0.3
CASE-000533,PERSON-001474,suspect,true,1.0
CASE-000533,PERSON-001610,observed_associate,false,0.36
CASE-000533,PERSON-002618,suspect,true,1.0
CASE-000533,PERSON-001757,suspect,true,1.0
CASE-000534,PERSON-000538,observed_associate,false,0.64
CASE-000534,PERSON-002873,suspect,true,1.0
CASE-000534,PERSON-000083,suspect,true,1.0
CASE-000534,PERSON-002745,observed_associate,false,0.27
CASE-000534,PERSON-000488,suspect,true,1.0
CASE-000534,PERSON-000765,suspect,true,1.0
CASE-000534,PERSON-000357,suspect,true,1.0
CASE-000535,PERSON-000621,observed_associate,false,0.26
CASE-000535,PERSON-001898,suspect,true,1.0
CASE-000535,PERSON-000863,suspect,true,1.0
CASE-000535,PERSON-001965,suspect,true,1.0
CASE-000536,PERSON-002558,observed_associate,false,0.41
CASE-000536,PERSON-000397,observed_associate,false,0.31
CASE-000536,PERSON-002279,suspect,true,1.0
CASE-000536,PERSON-000622,observed_associate,false,0.53
CASE-000536,PERSON-000074,suspect,true,1.0
CASE-000536,PERSON-000154,observed_associate,false,0.54
CASE-000537,PERSON-001664,observed_associate,false,0.4
CASE-000537,PERSON-001343,observed_associate,false,0.71
CASE-000537,PERSON-000948,suspect,true,1.0
CASE-000537,PERSON-001885,suspect,true,1.0
CASE-000537,PERSON-000584,observed_associate,false,0.6
CASE-000537,PERSON-000697,suspect,true,1.0
CASE-000537,PERSON-000230,observed_associate,false,0.32
CASE-000538,PERSON-001110,suspect,true,1.0
CASE-000538,PERSON-002982,observed_associate,false,0.38
CASE-000538,PERSON-000566,observed_associate,false,0.64
CASE-000538,PERSON-001127,observed_associate,false,0.43
CASE-000538,PERSON-001360,suspect,true,1.0
CASE-000538,PERSON-002847,suspect,true,1.0
CASE-000538,PERSON-001552,suspect,true,1.0
CASE-000538,PERSON-000455,suspect,true,1.0
CASE-000539,PERSON-000260,observed_associate,false,0.69
CASE-000539,PERSON-000499,observed_associate,false,0.47
CASE-000539,PERSON-000825,observed_associate,false,0.6
CASE-000539,PERSON-002397,suspect,true,1.0
CASE-000539,PERSON-001747,observed_associate,false,0.4
CASE-000539,PERSON-002408,observed_associate,false,0.55
CASE-000539,PERSON-002304,suspect,true,1.0
CASE-000539,PERSON-001691,observed_associate,false,0.71
CASE-000539,PERSON-001847,observed_associate,false,0.68
CASE-000540,PERSON-001667,observed_associate,false,0.47
CASE-000540,PERSON-001558,suspect,true,1.0
CASE-000540,PERSON-000351,observed_associate,false,0.41
CASE-000540,PERSON-001041,observed_associate,false,0.51
CASE-000540,PERSON-000272,suspect,true,1.0
CASE-000540,PERSON-001670,observed_associate,false,0.57
CASE-000541,PERSON-000233,observed_associate,false,0.54
CASE-000541,PERSON-000492,suspect,true,1.0
CASE-000541,PERSON-001478,observed_associate,false,0.75
CASE-000541,PERSON-000342,suspect,true,1.0
CASE-000541,PERSON-000886,observed_associate,false,0.35
CASE-000541,PERSON-000484,suspect,true,1.0
CASE-000541,PERSON-002082,observed_associate,false,0.74
CASE-000542,PERSON-000862,suspect,true,1.0
CASE-000542,PERSON-000295,observed_associate,false,0.46
CASE-000542,PERSON-001066,observed_associate,false,0.48
CASE-000542,PERSON-001013,observed_associate,false,0.6
CASE-000542,PERSON-000846,observed_associate,false,0.56
CASE-000542,PERSON-002646,observed_associate,false,0.32
CASE-000542,PERSON-000823,observed_associate,false,0.52
CASE-000542,PERSON-002618,suspect,true,1.0
CASE-000543,PERSON-001573,suspect,true,1.0
CASE-000543,PERSON-000647,suspect,true,1.0
CASE-000543,PERSON-000259,suspect,true,1.0
CASE-000543,PERSON-000568,observed_associate,false,0.62
CASE-000543,PERSON-000106,observed_associate,false,0.67
CASE-000544,PERSON-002954,observed_associate,false,0.66
CASE-000544,PERSON-000842,suspect,true,1.0
CASE-000544,PERSON-002845,observed_associate,false,0.34
CASE-000544,PERSON-002788,observed_associate,false,0.56
CASE-000544,PERSON-000217,suspect,true,1.0
CASE-000544,PERSON-000001,suspect,true,1.0
CASE-000544,PERSON-000072,observed_associate,false,0.66
CASE-000544,PERSON-001385,observed_associate,false,0.4
CASE-000545,PERSON-002136,suspect,true,1.0
CASE-000545,PERSON-000784,observed_associate,false,0.75
CASE-000545,PERSON-000538,suspect,true,1.0
CASE-000545,PERSON-000717,suspect,true,1.0
CASE-000545,PERSON-001131,observed_associate,false,0.32
CASE-000545,PERSON-000667,suspect,true,1.0
CASE-000545,PERSON-000580,observed_associate,false,0.6
CASE-000545,PERSON-000074,suspect,true,1.0
CASE-000545,PERSON-002499,suspect,true,1.0
CASE-000545,PERSON-001107,observed_associate,false,0.5
CASE-000546,PERSON-000538,observed_associate,false,0.66
CASE-000546,PERSON-000120,observed_associate,false,0.45
CASE-000546,PERSON-001992,observed_associate,false,0.58
CASE-000546,PERSON-000863,suspect,true,1.0
CASE-000546,PERSON-000103,suspect,true,1.0
CASE-000546,PERSON-002745,suspect,true,1.0
CASE-000546,PERSON-000765,observed_associate,false,0.53
CASE-000547,PERSON-001667,observed_associate,false,0.67
CASE-000547,PERSON-000146,observed_associate,false,0.36
CASE-000547,PERSON-001558,suspect,true,1.0
CASE-000547,PERSON-000351,observed_associate,false,0.65
CASE-000547,PERSON-002750,observed_associate,false,0.56
CASE-000547,PERSON-001041,observed_associate,false,0.61
CASE-000547,PERSON-002197,suspect,true,1.0
CASE-000547,PERSON-001670,observed_associate,false,0.71
CASE-000548,PERSON-001667,observed_associate,false,0.48
CASE-000548,PERSON-000146,suspect,true,1.0
CASE-000548,PERSON-001558,observed_associate,false,0.37
CASE-000548,PERSON-000351,observed_associate,false,0.74
CASE-000548,PERSON-001041,suspect,true,1.0
CASE-000548,PERSON-001589,observed_associate,false,0.57
CASE-000548,PERSON-001670,observed_associate,false,0.5
CASE-000548,PERSON-002114,suspect,true,1.0
CASE-000549,PERSON-002517,observed_associate,false,0.29
CASE-000549,PERSON-002279,observed_associate,false,0.43
CASE-000549,PERSON-000120,observed_associate,false,0.51
CASE-000549,PERSON-001898,observed_associate,false,0.47
CASE-000549,PERSON-000921,observed_associate,false,0.51
CASE-000549,PERSON-001965,suspect,true,1.0
CASE-000549,PERSON-000863,observed_associate,false,0.51
CASE-000549,PERSON-001992,suspect,true,1.0
CASE-000549,PERSON-001543,observed_associate,false,0.27
CASE-000549,PERSON-002999,observed_associate,false,0.62
CASE-000549,PERSON-000488,suspect,true,1.0
CASE-000550,PERSON-002675,suspect,true,1.0
CASE-000550,PERSON-002835,suspect,true,1.0
CASE-000550,PERSON-000948,observed_associate,false,0.36
CASE-000550,PERSON-001315,suspect,true,1.0
CASE-000550,PERSON-002757,suspect,true,1.0
CASE-000550,PERSON-000904,suspect,true,1.0
CASE-000550,PERSON-000584,observed_associate,false,0.72
CASE-000550,PERSON-002715,suspect,true,1.0
CASE-000551,PERSON-002737,suspect,true,1.0
CASE-000551,PERSON-000492,suspect,true,1.0
CASE-000551,PERSON-000414,observed_associate,false,0.29
CASE-000551,PERSON-002417,observed_associate,false,0.61
CASE-000551,PERSON-000103,observed_associate,false,0.49
CASE-000552,PERSON-002136,observed_associate,false,0.27
CASE-000552,PERSON-000784,observed_associate,false,0.64
CASE-000552,PERSON-000397,suspect,true,1.0
CASE-000552,PERSON-001234,observed_associate,false,0.35
CASE-000552,PERSON-000580,suspect,true,1.0
CASE-000552,PERSON-000405,observed_associate,false,0.62
CASE-000552,PERSON-000622,suspect,true,1.0
CASE-000552,PERSON-002368,suspect,true,1.0
CASE-000552,PERSON-000154,suspect,true,1.0
CASE-000553,PERSON-002277,observed_associate,false,0.73
CASE-000553,PERSON-002980,observed_associate,false,0.33
CASE-000553,PERSON-000295,suspect,true,1.0
CASE-000553,PERSON-001941,observed_associate,false,0.7
CASE-000553,PERSON-001615,suspect,true,1.0
CASE-000553,PERSON-000808,observed_associate,false,0.74
CASE-000553,PERSON-001673,observed_associate,false,0.73
CASE-000553,PERSON-000075,observed_associate,false,0.45
CASE-000553,PERSON-000357,observed_associate,false,0.66
CASE-000554,PERSON-001210,suspect,true,1.0
CASE-000554,PERSON-001667,suspect,true,1.0
CASE-000554,PERSON-000351,suspect,true,1.0
CASE-000554,PERSON-002750,suspect,true,1.0
CASE-000554,PERSON-001041,suspect,true,1.0
CASE-000554,PERSON-001589,suspect,true,1.0
CASE-000554,PERSON-001670,observed_associate,false,0.26
CASE-000555,PERSON-001610,suspect,true,1.0
CASE-000555,PERSON-000979,suspect,true,1.0
CASE-000555,PERSON-001668,suspect,true,1.0
CASE-000555,PERSON-002087,suspect,true,1.0
CASE-000555,PERSON-002499,suspect,true,1.0
CASE-000555,PERSON-001397,suspect,true,1.0
CASE-000556,PERSON-002954,observed_associate,false,0.32
CASE-000556,PERSON-002428,observed_associate,false,0.67
CASE-000556,PERSON-001944,observed_associate,false,0.4
CASE-000556,PERSON-000175,suspect,true,1.0
CASE-000556,PERSON-001478,suspect,true,1.0
CASE-000556,PERSON-002256,suspect,true,1.0
CASE-000556,PERSON-000710,observed_associate,false,0.5
CASE-000556,PERSON-000072,suspect,true,1.0
CASE-000556,PERSON-000763,observed_associate,false,0.6
CASE-000556,PERSON-001385,observed_associate,false,0.34
CASE-000557,PERSON-001349,observed_associate,false,0.29
CASE-000557,PERSON-002990,observed_associate,false,0.49
CASE-000557,PERSON-000042,suspect,true,1.0
CASE-000557,PERSON-001658,observed_associate,false,0.28
CASE-000557,PERSON-002975,observed_associate,false,0.34
CASE-000557,PERSON-001056,observed_associate,false,0.54
CASE-000557,PERSON-000898,observed_associate,false,0.65
CASE-000557,PERSON-001589,suspect,true,1.0
CASE-000557,PERSON-000051,suspect,true,1.0
CASE-000558,PERSON-001369,suspect,true,1.0
CASE-000558,PERSON-001805,suspect,true,1.0
CASE-000558,PERSON-001479,observed_associate,false,0.29
CASE-000558,PERSON-000991,observed_associate,false,0.7
CASE-000558,PERSON-000957,suspect,true,1.0
CASE-000559,PERSON-000260,suspect,true,1.0
CASE-000559,PERSON-001334,observed_associate,false,0.67
CASE-000559,PERSON-000499,suspect,true,1.0
CASE-000559,PERSON-002397,suspect,true,1.0
CASE-000559,PERSON-002846,observed_associate,false,0.29
CASE-000559,PERSON-002408,suspect,true,1.0
CASE-000559,PERSON-000374,observed_associate,false,0.29
CASE-000559,PERSON-002304,observed_associate,false,0.33
CASE-000559,PERSON-001691,suspect,true,1.0
CASE-000559,PERSON-001847,suspect,true,1.0
CASE-000560,PERSON-000850,observed_associate,false,0.46
CASE-000560,PERSON-001861,observed_associate,false,0.53
CASE-000560,PERSON-000063,observed_associate,false,0.63
CASE-000560,PERSON-000863,suspect,true,1.0
CASE-000560,PERSON-000683,suspect,true,1.0
CASE-000561,PERSON-000081,observed_associate,false,0.42
CASE-000561,PERSON-001259,observed_associate,false,0.55
CASE-000561,PERSON-000850,suspect,true,1.0
CASE-000561,PERSON-001861,observed_associate,false,0.33
CASE-000561,PERSON-002574,observed_associate,false,0.29
CASE-000561,PERSON-000863,observed_associate,false,0.73
CASE-000561,PERSON-000063,observed_associate,false,0.68
CASE-000561,PERSON-001589,observed_associate,false,0.42
CASE-000561,PERSON-000049,suspect,true,1.0
CASE-000562,PERSON-002517,observed_associate,false,0.34
CASE-000562,PERSON-000538,suspect,true,1.0
CASE-000562,PERSON-002873,observed_associate,false,0.61
CASE-000562,PERSON-000120,observed_associate,false,0.34
CASE-000562,PERSON-001898,suspect,true,1.0
CASE-000562,PERSON-001540,observed_associate,false,0.74
CASE-000562,PERSON-001965,suspect,true,1.0
CASE-000562,PERSON-000621,suspect,true,1.0
CASE-000562,PERSON-000863,observed_associate,false,0.53
CASE-000562,PERSON-001992,observed_associate,false,0.45
CASE-000562,PERSON-001876,suspect,true,1.0
CASE-000562,PERSON-002745,observed_associate,false,0.54
CASE-000562,PERSON-000765,suspect,true,1.0
CASE-000563,PERSON-000783,observed_associate,false,0.56
CASE-000563,PERSON-002343,observed_associate,false,0.68
CASE-000563,PERSON-001112,observed_associate,false,0.29
CASE-000563,PERSON-000628,suspect,true,1.0
CASE-000563,PERSON-001521,observed_associate,false,0.72
CASE-000563,PERSON-001331,suspect,true,1.0
CASE-000563,PERSON-001642,suspect,true,1.0
CASE-000563,PERSON-002728,observed_associate,false,0.51
CASE-000563,PERSON-002735,observed_associate,false,0.47
CASE-000563,PERSON-000207,suspect,true,1.0
CASE-000563,PERSON-002017,observed_associate,false,0.64
CASE-000564,PERSON-000648,suspect,true,1.0
CASE-000564,PERSON-001536,suspect,true,1.0
CASE-000564,PERSON-000062,suspect,true,1.0
CASE-000564,PERSON-000647,suspect,true,1.0
CASE-000564,PERSON-000895,suspect,true,1.0
CASE-000564,PERSON-000259,observed_associate,false,0.42
CASE-000564,PERSON-000568,observed_associate,false,0.35
CASE-000564,PERSON-000898,suspect,true,1.0
CASE-000564,PERSON-001318,observed_associate,false,0.72
CASE-000565,PERSON-000146,observed_associate,false,0.68
CASE-000565,PERSON-001210,suspect,true,1.0
CASE-000565,PERSON-001558,suspect,true,1.0
CASE-000565,PERSON-001041,observed_associate,false,0.72
CASE-000565,PERSON-001589,observed_associate,false,0.57
CASE-000565,PERSON-001670,suspect,true,1.0
CASE-000566,PERSON-001558,observed_associate,false,0.61
CASE-000566,PERSON-000540,observed_associate,false,0.7
CASE-000566,PERSON-001474,suspect,true,1.0
CASE-000566,PERSON-001115,suspect,true,1.0
CASE-000566,PERSON-001262,observed_associate,false,0.67
CASE-000566,PERSON-000180,suspect,true,1.0
CASE-000566,PERSON-000267,observed_associate,false,0.31
CASE-000566,PERSON-000792,suspect,true,1.0
CASE-000566,PERSON-002164,suspect,true,1.0
CASE-000566,PERSON-002060,observed_associate,false,0.43
CASE-000567,PERSON-001172,suspect,true,1.0
CASE-000567,PERSON-002066,observed_associate,false,0.57
CASE-000567,PERSON-000769,suspect,true,1.0
CASE-000567,PERSON-002132,observed_associate,false,0.55
CASE-000567,PERSON-001205,suspect,true,1.0
CASE-000567,PERSON-002418,suspect,true,1.0
CASE-000567,PERSON-000049,suspect,true,1.0
CASE-000568,PERSON-002020,observed_associate,false,0.39
CASE-000568,PERSON-002517,suspect,true,1.0
CASE-000568,PERSON-002873,observed_associate,false,0.27
CASE-000568,PERSON-000948,suspect,true,1.0
CASE-000568,PERSON-000863,suspect,true,1.0
CASE-000568,PERSON-002999,observed_associate,false,0.43
CASE-000568,PERSON-002745,observed_associate,false,0.49
CASE-000569,PERSON-001210,observed_associate,false,0.49
CASE-000569,PERSON-000146,suspect,true,1.0
CASE-000569,PERSON-000351,suspect,true,1.0
CASE-000569,PERSON-001041,suspect,true,1.0
CASE-000569,PERSON-000622,suspect,true,1.0
CASE-000569,PERSON-001589,observed_associate,false,0.7
CASE-000570,PERSON-001664,suspect,true,1.0
CASE-000570,PERSON-002675,suspect,true,1.0
CASE-000570,PERSON-001343,suspect,true,1.0
CASE-000570,PERSON-002835,suspect,true,1.0
CASE-000570,PERSON-000948,observed_associate,false,0.51
CASE-000570,PERSON-001315,suspect,true,1.0
CASE-000570,PERSON-000904,observed_associate,false,0.49
CASE-000570,PERSON-000568,suspect,true,1.0
CASE-000570,PERSON-000106,observed_associate,false,0.45
CASE-000570,PERSON-000230,observed_associate,false,0.29
CASE-000571,PERSON-001425,suspect,true,1.0
CASE-000571,PERSON-002986,suspect,true,1.0
CASE-000571,PERSON-001071,suspect,true,1.0
CASE-000571,PERSON-000613,suspect,true,1.0
CASE-000571,PERSON-002068,suspect,true,1.0
CASE-000571,PERSON-002004,suspect,true,1.0
CASE-000571,PERSON-001578,observed_associate,false,0.46
CASE-000572,PERSON-002821,suspect,true,1.0
CASE-000572,PERSON-000540,suspect,true,1.0
CASE-000572,PERSON-001474,observed_associate,false,0.32
CASE-000572,PERSON-001115,suspect,true,1.0
CASE-000572,PERSON-000267,observed_associate,false,0.3
CASE-000572,PERSON-002900,observed_associate,false,0.66
CASE-000572,PERSON-002618,observed_associate,false,0.41
CASE-000572,PERSON-000440,observed_associate,false,0.33
CASE-000572,PERSON-001107,suspect,true,1.0
CASE-000573,PERSON-002954,observed_associate,false,0.53
CASE-000573,PERSON-002428,suspect,true,1.0
CASE-000573,PERSON-002845,suspect,true,1.0
CASE-000573,PERSON-001769,observed_associate,false,0.29
CASE-000573,PERSON-001478,suspect,true,1.0
CASE-000573,PERSON-002256,suspect,true,1.0
CASE-000573,PERSON-001206,suspect,true,1.0
CASE-000573,PERSON-002788,suspect,true,1.0
CASE-000573,PERSON-000734,observed_associate,false,0.27
CASE-000573,PERSON-000001,observed_associate,false,0.65
CASE-000573,PERSON-000712,observed_associate,false,0.57
CASE-000573,PERSON-002684,observed_associate,false,0.64
CASE-000574,PERSON-001817,observed_associate,false,0.71
CASE-000574,PERSON-001782,suspect,true,1.0
CASE-000574,PERSON-002920,observed_associate,false,0.39
CASE-000574,PERSON-000139,observed_associate,false,0.25
CASE-000574,PERSON-001455,suspect,true,1.0
CASE-000574,PERSON-001116,suspect,true,1.0
CASE-000574,PERSON-000712,suspect,true,1.0
CASE-000574,PERSON-002006,observed_associate,false,0.62
CASE-000574,PERSON-001547,observed_associate,false,0.28
CASE-000574,PERSON-001212,suspect,true,1.0
CASE-000575,PERSON-000146,observed_associate,false,0.34
CASE-000575,PERSON-000906,observed_associate,false,0.39
CASE-000575,PERSON-000473,observed_associate,false,0.36
CASE-000575,PERSON-000047,observed_associate,false,0.31
CASE-000575,PERSON-000279,observed_associate,false,0.42
